cid,Iso_smiles,Type,Canonical_smiles
5270589,C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=CC(=O)NC2=O)CO)O,Cytidine,C[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1O
5270780,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(CCl)O)CO)O,Cytidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(O)CCl
5271953,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(CI)O)CO)O,Cytidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(O)CI
5272744,C[C@H]1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,Cytidine,C[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(F)c(=O)[nH]c1=O
5274112,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)OCSC,Cytidine,CSCO[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1CO
5276640,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)F)N)Cl,Cytidine,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2F)cc1Cl
5288063,C1C=CN(C(=O)N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,O=C1NCC=CN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
6440124,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/I)CO)O,Cytidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/I
6475205,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)/C=C/Cl)CO)O,Cytidine,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Cl
6479191,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)/C=C/Br)CO)O,Cytidine,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br
6480502,CSCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine,CSCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
6482245,CC(C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)O,Cytidine,CC(O)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
9794951,C#C[C@]1([C@H](C[C@@H](O1)N2C=CC(=NC2=O)N)O)CO,Cytidine,C#C[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)C[C@@H]1O
9795336,C#C[C@]1([C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O)CO,Cytidine,C#C[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
9795471,CCOC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine,CCOc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
9816508,C=C1[C@@H]([C@H](S[C@H]1N2C=CC(=NC2=O)N)CO)O,Cytidine,C=C1[C@H](O)[C@@H](CO)S[C@H]1n1ccc(N)nc1=O
9836189,C1[C@H](O[C@H]([C@@H]1O)N2C=C(C(=O)NC2=O)Br)CO,Cytidine,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)C[C@H]2O)cc1Br
9838550,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](S2)CO)O)(F)F,Cytidine,Nc1ccn([C@@H]2S[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
9841193,C[C@]1([C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)/C=C/Br)O)CO,Cytidine,C[C@]1(CO)O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O
9856746,CC1=CN(C(=O)NC1=O)[C@]2([C@@H]([C@@H]([C@H](O2)CO)O)O)C,Cytidine,Cc1cn([C@]2(C)O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O
9903172,C1[C@H](O[C@H]([C@@H]1O)N2C=C(C(=NC2=O)N)I)CO,Cytidine,Nc1nc(=O)n([C@@H]2O[C@H](CO)C[C@H]2O)cc1I
9942889,C1[C@H](O[C@H]([C@@H]1O)N2C=C(C(=NC2=O)N)F)CO,Cytidine,Nc1nc(=O)n([C@@H]2O[C@H](CO)C[C@H]2O)cc1F
9992803,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)NO)F)CO)O,Cytidine,O=c1nc(NO)c(F)cn1[C@H]1C[C@H](O)[C@@H](CO)O1
10061136,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=C(C(=O)N(C2=O)C)F)O)O,Cytidine,C[C@H]1O[C@@H](n2cc(F)c(=O)n(C)c2=O)[C@H](O)[C@@H]1O
10331902,C[C@]1([C@H](C[C@@H](O1)N2C=CC(=NC2=O)N)O)CO,Cytidine,C[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)C[C@@H]1O
10332009,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CON)O,Cytidine,NOC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1O
10377200,[2H][C@]1([C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O)O,Cytidine,[2H][C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
10378968,CC#C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=CC(=NC2=O)N)CO)O,Cytidine,CC#C[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@@H]1O
10424498,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)N=[N+]=[N-])CO)N=[N+]=[N-],Cytidine,[N-]=[N+]=Nc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
10445677,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)C#N,Cytidine,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2C#N)c(=O)[nH]c1=O
10466898,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CON)O,Cytidine,NOC[C@H]1O[C@@H](n2ccc(N)nc2=O)C[C@@H]1O
10467582,CC1=CN(C(=O)NC1=O)[C@H]2C[C@]([C@H](O2)CO)(C)O,Cytidine,Cc1cn([C@H]2C[C@](C)(O)[C@@H](CO)O2)c(=O)[nH]c1=O
10491412,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CNO)O)O,Cytidine,Nc1ccn([C@@H]2O[C@H](CNO)[C@@H](O)[C@H]2O)c(=O)n1
10494286,CN(C)C=NC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,CN(C)C=Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
10516095,C=C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O)O,Cytidine,C=C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O
10541096,C#C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=C(C(=NC2=O)N)F)CO)O,Cytidine,C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(F)c(N)nc2=O)[C@@H]1O
10563947,C=C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O)O,Cytidine,C=C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
10612861,C#CC[C@]1([C@H](O[C@H]([C@@H]1O)N2C=CC(=O)NC2=O)CO)O,Cytidine,C#CC[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1O
10635061,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)S,Cytidine,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2S)c(=O)[nH]1
10638005,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@]([C@H](O2)CO)(CC(=O)N)O)O,Cytidine,NC(=O)C[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1O
10660693,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](S2)CO)O)N=[N+]=[N-],Cytidine,[N-]=[N+]=N[C@@H]1[C@H](O)[C@@H](CO)S[C@H]1n1ccc(N)nc1=O
10678117,C=C[C@@]1([C@@H]([C@@H]([C@H](O1)CO)O)O)N2C=CC(=NC2=O)N,Cytidine,C=C[C@@]1(n2ccc(N)nc2=O)O[C@H](CO)[C@@H](O)[C@H]1O
10684201,C#CC[C@]1([C@H](O[C@H]([C@@H]1O)N2C=CC(=NC2=O)N)CO)O,Cytidine,C#CC[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@@H]1O
10684273,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@]([C@H](O2)CO)(C#C)O)O,Cytidine,C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(C)c(=O)[nH]c2=O)[C@@H]1O
10685594,CC(=O)O[C@@H]1[C@H](O[C@H]([C@@H]1OC)N2C=CC(=O)NC2=O)CO,Cytidine,CO[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
10708101,C1CC1[C@]2([C@H](O[C@H]([C@@H]2O)N3C=CC(=NC3=O)N)CO)O,Cytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@](O)(C3CC3)[C@H]2O)c(=O)n1
10753744,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CNO)O)O,Cytidine,O=c1ccn([C@@H]2O[C@H](CNO)[C@@H](O)[C@H]2O)c(=O)[nH]1
10764891,CC(=O)O[C@@H]1[C@H](O[C@H]([C@@H]1OC)N2C=C(C(=O)NC2=O)I)CO,Cytidine,CO[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cc(I)c(=O)[nH]c1=O
10778286,C#C[C@]1([C@H]([C@H]([C@@H](O1)N2C=CC(=O)NC2=O)O)O)CO,Cytidine,C#C[C@]1(CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O
10778362,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@](O2)(CO)C#N)O)O,Cytidine,N#C[C@]1(CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O
10778510,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CN)O)OC,Cytidine,CO[C@@H]1[C@H](O)[C@@H](CN)O[C@H]1n1cc(C)c(=O)[nH]c1=O
10805757,C1=C(C(=NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)N)Br,Cytidine,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1Br
10826879,C1CC1[C@]2([C@H](O[C@H]([C@@H]2O)N3C=CC(=O)NC3=O)CO)O,Cytidine,O=c1ccn([C@@H]2O[C@H](CO)[C@](O)(C3CC3)[C@H]2O)c(=O)[nH]1
10827042,C#C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=C(C(=O)NC2=O)F)CO)O,Cytidine,C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@@H]1O
10849717,CC[C@]1([C@H](O[C@H]([C@@H]1O)N2C=CC(=NC2=O)N)CO)O,Cytidine,CC[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@@H]1O
10869630,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)Cl,Cytidine,Cc1cn([C@@H]2O[C@H](CO)[C@@H](F)[C@H]2Cl)c(=O)[nH]c1=O
10911785,CC1=CN(C(=O)NC1=O)[13C@H]2[13CH2][C@@H]([C@H](O2)[13CH2]O)O,Cytidine,Cc1cn([13C@H]2[13CH2][C@H](O)[C@@H]([13CH2]O)O2)c(=O)[nH]c1=O
10967359,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)Cl,Cytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](F)[C@H]2Cl)c(=O)n1
10988543,C1CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CN)O)O,Cytidine,NC[C@H]1O[C@@H](N2CCC(=O)NC2=O)[C@H](O)[C@@H]1O
11119276,CS[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O,Cytidine,CS[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
11276944,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,Cytidine,Nc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O
11425350,CCNC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine,CCNc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
11426143,C=CCN1C(=O)C=NN(C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,C=CCn1c(=O)cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O
11580280,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@]([C@H](O2)CO)(CC(=O)N)O)O,Cytidine,NC(=O)C[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@@H]1O
11601179,C[C@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O,Cytidine,C[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O
11746791,CO[C@H]1C[C@@H](O[C@@H]1CO)N2C=CC(=O)NC2=O,Cytidine,CO[C@H]1C[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO
