ID,ALOGP,MLOGP,LOGP99,LOGPcons,ESOL,Hy,TPSA(NO),TPSA(Tot),Probability of gelator
135518167,-3.2048,-1.1259628404578,-3.57739989459515,-2.63605424501765,0.0875987888993914,3.96385652021187,167.57,167.57,Top 10%
136234097,-3.2048,-1.1259628404578,-3.57739989459515,-2.63605424501765,0.0875987888993914,3.96385652021187,167.57,167.57,Top 10%
71302979,-1.4108,-1.11925769475467,-1.65549988299608,-1.39518585925025,-0.375181013680325,1.4239907009387,99.1,99.1,Top 10%
451479,,-0.301505569272216,0.404600106179714,0.0515472684537492,-1.5159138043069,0.651825653386958,133.08,133.08,Top 10%
14632481,,-0.301505569272216,0.404600106179714,0.0515472684537492,-1.5159138043069,0.651825653386958,133.08,133.08,Top 10%
135596618,-4.0151,-0.909450114887247,-3.46039990335703,-2.79498333941476,-0.0672415624461569,4.73323538022765,214.1,223.91,Top 10%
139025201,-2.6156,-0.8579628404578,-3.23359989374876,-2.23572091140219,-0.202208544629739,5.9587038363217,185.53,185.53,Top 10%
136257794,-2.6156,-0.8579628404578,-3.23359989374876,-2.23572091140219,-0.184352544629739,5.9587038363217,185.53,185.53,Top 10%
136824017,-2.6156,-0.8579628404578,-3.23359989374876,-2.23572091140219,-0.184352544629739,5.9587038363217,185.53,185.53,Top 10%
135518164,-2.6156,-0.8579628404578,-3.23359989374876,-2.23572091140219,-0.184352544629739,5.9587038363217,185.53,185.53,Top 10%
136235778,-2.6156,-0.8579628404578,-3.23359989374876,-2.23572091140219,-0.184352544629739,5.9587038363217,185.53,185.53,Top 10%
135454023,-2.6156,-0.8579628404578,-3.23359989374876,-2.23572091140219,-0.184352544629739,5.9587038363217,185.53,185.53,Top 10%
6857539,-2.8042,-0.0658786440616517,-1.69842991232872,-1.52283618546346,-0.85733668728836,3.84231224135251,196.17,205.98,Top 10%
92271314,-2.8042,-0.0658786440616517,-1.69842991232872,-1.52283618546346,-0.85733668728836,3.84231224135251,196.17,205.98,Top 10%
6481578,-2.8384,-1.8395981173939,-2.93999984115362,-2.53933265284917,0.374856861077328,2.19326932363356,141.85,141.85,Top 10%
188967,-2.8384,-1.8395981173939,-2.93999984115362,-2.53933265284917,0.374856861077328,2.19326932363356,141.85,141.85,Top 10%
13989284,,-0.301505569272216,0.528800114989281,0.113647272858532,-1.52897120736382,0.606657915709718,133.08,158.38,Top 10%
451854,,-0.301505569272216,0.528800114989281,0.113647272858532,-1.52897120736382,0.606657915709718,133.08,158.38,Top 10%
453370,-1.4189,-0.123895534856676,-1.35799984633923,-0.966931793731967,-0.630629335150014,1.36633043352894,98.56,98.56,Top 10%
136006897,-3.1786,-1.2639628404578,-3.93579985946417,-2.79278756664066,0.288514571248616,4.94108001128409,179.48,179.48,Top 10%
139025646,-3.1786,-1.2639628404578,-3.93579985946417,-2.79278756664066,0.270676571248616,4.94108001128409,179.48,179.48,Top 10%
135407175,-3.1786,-1.2639628404578,-3.93579985946417,-2.79278756664066,0.288514571248616,4.94108001128409,179.48,179.48,Top 10%
135708260,-3.1786,-1.2639628404578,-3.93579985946417,-2.79278756664066,0.288514571248616,4.94108001128409,179.48,179.48,Top 10%
6327750,-1.9297,-0.872890904312611,-0.921829886734486,-1.2414735970157,-0.417977323671104,1.41510478347846,134.63,134.63,Top 10%
121698,-3.0947,-2.01723289247159,-3.14659982919693,-2.75284424055617,0.510913902945984,3.09855027102212,145.01,145.01,Top 10%
13052734,-3.0947,-2.01723289247159,-3.14659982919693,-2.75284424055617,0.510913902945984,3.09855027102212,145.01,145.01,Top 10%
137090731,-2.0174,0.392612905599879,-1.45230000466108,-1.02569569968707,-1.31299218441717,3.84231224135251,185.81,195.62,Top 10%
124528039,-2.6786,-0.885348175498194,-3.13739985972643,-2.23378267840821,-0.117884821184703,1.39829031158536,151.79,151.79,Top 10%
4594140,-1.7446,-0.641916080545736,-1.86359991133213,-1.41670533062596,-0.832681046000131,1.24820050890923,131.74,131.74,Top 10%
10335670,-1.7446,-0.641916080545736,-1.86359991133213,-1.41670533062596,-0.832681046000131,1.24820050890923,131.74,131.74,Top 10%
21732373,-2.1321,-0.863103353075174,-1.55779987573624,-1.51766774293714,-0.358238586401626,1.35481412864805,113.78,113.78,Top 10%
21856228,-2.1321,-0.863103353075174,-1.55779987573624,-1.51766774293714,-0.358238586401626,1.35481412864805,113.78,113.78,Top 10%
162367440,-2.1321,-0.863103353075174,-1.55779987573624,-1.51766774293714,-0.358238586401626,1.35481412864805,113.78,113.78,Top 10%
453782,-2.2095,-0.986758874553706,-1.49689992517233,-1.56438626657535,-0.19617593099671,2.14153890901816,119.57,119.57,Top 10%
71410527,-1.4588,-0.433903769595164,-0.977699883282185,-0.956801217625782,-1.07237995496771,1.20339037053158,113.78,139.08,Top 10%
131843751,-1.152,0.149731005482521,-0.663899846374989,-0.555389613630823,-1.56557960814021,1.29651969279551,113.42,113.42,Top 10%
135398597,-2.4547,0.10114690571906,-1.66959998011589,-1.34105102479894,-0.891001023572141,3.88034099249188,185.81,195.62,Top 10%
137287473,-2.4547,0.10114690571906,-1.66959998011589,-1.34105102479894,-0.980281023572141,3.88034099249188,185.81,195.62,Top 10%
135596592,-2.4547,0.10114690571906,-1.66959998011589,-1.34105102479894,-0.891001023572141,3.88034099249188,185.81,195.62,Top 10%
54343230,-2.0422,-0.718758874553706,-1.87379986792803,-1.54491958082724,-0.547265810905892,2.17394953686026,124.78,124.78,Top 10%
16655024,-2.3616,-1.11180808478885,-1.5912998765707,-1.68823598711985,-0.524044224938823,3.07972716114979,154.24,196.14,Top 10%
472172,-0.596799999999999,-0.328794759898173,-1.47649986832403,-0.800698209407399,-0.811815442671264,1.30603394865514,104.55,104.55,Top 10%
