cid,Iso_smiles,Type
101670692,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)F)N)F,Cytidine
102002581,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)Cl,Cytidine
102129315,COC1=CC2=CC=CC=C2C=C1[C@H]3C[C@@H]([C@H](O3)CO)O,Cytidine
102266253,C1[C@@H]([C@H](O[C@H]1C2=CC=C(C=C2)O)CO)O,Cytidine
102266259,C1[C@@H]([C@H](O[C@H]1C2=CC(=CC=C2)O)CO)O,Cytidine
102304745,CCC(=O)NC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
102308085,C#CC[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O,Cytidine
102505450,CN1C2=C(N=CN=C2N(C1=O)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Cytidine
102601363,[13CH2]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O,Cytidine
102601364,[2H]C([2H])([C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O)O,Cytidine
118855773,CC1=C[15N](C(=O)[15NH]C1=O)[13C@H]2[13CH2][13C@@H]([13C@H](O2)[13CH2]O)O,Cytidine
118855911,[2H]C([2H])([C@@H]1[C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)C)O)O,Cytidine
118855918,C1=CN(C(=O)NC1=O)[C@H]2[13C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
121486931,C1[C@@H](O[C@@H](C1C#N)CO)N2C=CC(=NC2=O)N,Cytidine
121596077,C1=CN(C(=O)N=C1N)[13C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
131854196,CC1=CN(C(=O)NC1=O)[C@H]2[13C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
20285,C1=C(C(=NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)N)F,Cytidine
55281,CC#CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
64973,C1=C[C@@H](O[C@@H]1CO)N2C=C(C(=NC2=O)N)F,Cytidine
64990,C1[C@H](O[C@H]([C@H]1F)N2C=CC(=NC2=O)N)CO,Cytidine
92924,CNC1=NC(=O)N(C=C1F)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
96565,CC1=NN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
97467,C1=NC2=C(N=NN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Cytidine
97675,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CF)O,Cytidine
99529,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)S)CO)O,Cytidine
99678,C([C@@H]1[C@H]([C@H]([C@@H](O1)NC(=O)N=C(N)N)O)O)O,Cytidine
100552,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CCl)O)O,Cytidine
119051,COCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
125384,COCC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
134481,C1=NC(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
134667,[3H]C1=C(C(=O)NC(=O)N1[C@H]2C[C@@H]([C@H](O2)CO)O)C,Cytidine
147145,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CCF)CO)O,Cytidine
150856,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)F,Cytidine
159912,CCN1C(=O)C(=CN(C1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)C,Cytidine
160598,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)NO)CO)O,Cytidine
161746,C1=C(C(=O)NC(=O)O1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
166753,CC1=CN([14C](=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
167994,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(F)(F)F,Cytidine
168364,CC1=CN(C(=O)N=C1N(C)C)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
188325,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CI)O)O,Cytidine
188967,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C=O,Cytidine
195779,CNC1=NC(=O)N(C=C1COC)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
196507,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)OCC#N)CO)O,Cytidine
197020,C1=CN(C(=O)N=C1NO)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
265025,C1C(C(OC1N2C(=O)N=C(C=N2)N)CO)O,Cytidine
451454,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)I,Cytidine
451479,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Cl)CO)N=[N+]=[N-],Cytidine
451780,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)Cl)CO)N=[N+]=[N-],Cytidine
451781,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)Cl)CO)F,Cytidine
451828,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CN)O,Cytidine
452128,C1C[C@@H](O[C@@H]1CO)N2C=C(C(=NC2=O)N)Cl,Cytidine
452215,C1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)F)F,Cytidine
453020,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)F,Cytidine
453025,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)F)F,Cytidine
453034,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)N=[N+]=[N-])F,Cytidine
453036,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)N=[N+]=[N-],Cytidine
453828,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@](O2)(CO)N=[N+]=[N-])O)O,Cytidine
469286,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)O,Cytidine
472172,C#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
493224,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C#N)CO)O,Cytidine
509184,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)N)O,Cytidine
509185,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)N=[N+]=[N-])O,Cytidine
510972,C[C@]1([C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O)CO,Cytidine
644272,C1[C@@H]([C@H](OC1N2C=CC(=O)NC2=O)CO)O,Cytidine
3000256,C1C[C@@H](O[C@@H]1CO)N2C=CC(=S)NC2=O,Cytidine
3035041,CC1(C(N(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)O)O,Cytidine
3080611,C1=CC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
3080744,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,Cytidine
3080754,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)CC(=O)N,Cytidine
5273019,C1[C@H](O[C@H]([C@@H]1O)N2C=C(C(=O)NC2=O)F)CO,Cytidine
5273749,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)F)N)F,Cytidine
5276642,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)F)N)I,Cytidine
6419973,C1[C@@H](O[C@@H](C1O)CO)N2C=C(C(=O)NC2=O)I,Cytidine
6439549,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/F)CO)O,Cytidine
6441877,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)/C=C/Cl,Cytidine
6454581,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)NC(=O)N)CO)O,Cytidine
6455470,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](S2)CO)O)O,Cytidine
6475206,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Cl)CO)O,Cytidine
9816617,C1=C(SC=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
9859433,C1[C@@H]([C@H](O[C@H]1N2CN=C(NC2=O)N)CO)O,Cytidine
9878094,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)N)O,Cytidine
9921097,C=C1[C@H](O[C@H]([C@@H]1O)N2C=CC(=NC2=O)N)CO,Cytidine
9943636,CC#CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
10037425,C1[C@@H]([C@H](S[C@H]1N2C=CC(=NC2=O)N)CO)O,Cytidine
10659906,CCO[C@H]1C[C@@H](O[C@@H]1CO)N2C=C(C(=O)NC2=O)F,Cytidine
10778285,C#C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O)O,Cytidine
10977646,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)[13CH2]O)O,Cytidine
11097661,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C=O,Cytidine
11447886,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CN)O)O,Cytidine
11507134,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
13071768,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)CC#N,Cytidine
14071470,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)O)F,Cytidine
14367015,COC1=CN(C(=S)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
14826108,CCO[C@H]1C[C@@H](O[C@@H]1CO)N2C=CC(=O)NC2=O,Cytidine
15279495,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)N=C2N)CO)O,Cytidine
15333756,CC1=CN(C(=O)N=C1NC)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
15539852,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CCl)O,Cytidine
15729467,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CN)F)O,Cytidine
15747441,C#CCO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O,Cytidine
15954436,CNC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
16212026,[3H]C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
16667722,C1=NC(=C(N1C2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C(=O)N,Cytidine
18397420,C#CC1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
20646474,CC#CC1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)OC,Cytidine
21732373,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,Cytidine
24769759,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@](O2)(CO)N=[N+]=[N-])O)F,Cytidine
44421147,CSC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
53775732,C1=CN([14C](=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
53835084,CN(C)C1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
54437788,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=C(C(=NC2=O)N)C=C)O)O,Cytidine
54464796,CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)N,Cytidine
59035043,C1=C(C(=S)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)F,Cytidine
67771073,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)/C=C/CN,Cytidine
71404177,C1=CN(C(=O)N=C1NCCN)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
71621663,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@](O2)(CO)CCl)O)F,Cytidine
90472726,C1[C@@H]([C@H](O[13C@H]1N2C=CC(=O)NC2=O)CO)O,Cytidine
90472732,C1=CN(C(=O)N=C1N)[C@H]2[13C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
101114242,CCC(=O)NC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
21089,C1=CN(C(=O)N=C1NO)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,Cytidine
29243,C1CN(C(=O)NC1O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
50312,C1=C(C(=NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F)N)I,Cytidine
65031,C1=CN(C(=NC1=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
65049,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
65563,C=CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
72251,CC1=CN(C(=O)N=C1N)[C@H]2CC[C@H](O2)CO,Cytidine
72257,CC1=CN(C(=O)NC1=O)[C@H]2CC([C@H](O2)CO)(F)F,Cytidine
72264,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)F,Cytidine
93258,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)N=[N+]=[N-],Cytidine
96621,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)I,Cytidine
100802,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)Cl)CO)O,Cytidine
111081,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)N)CO)O,Cytidine
124317,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CN)O,Cytidine
125382,C=C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)F)CO)O,Cytidine
132842,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C=O,Cytidine
146980,CCC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
148264,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)COO)CO)O,Cytidine
162450,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)F,Cytidine
451448,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=N)N,Cytidine
451565,CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)F,Cytidine
451614,C1[C@H](O[C@H]([C@@H]1F)N2C=CC(=NC2=O)N)CO,Cytidine
451819,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)CO,Cytidine
451852,C1C[C@@H](O[C@@H]1CO)N2C=C(C(=NC2=O)N)Br,Cytidine
452213,C1[C@H](O[C@H]([C@H]1F)N2C=C(C(=NC2=O)N)F)CO,Cytidine
457388,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@](O2)(CO)N=[N+]=[N-])O)O,Cytidine
477413,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)O)CO)O,Cytidine
480265,CC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
506491,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)S,Cytidine
2802520,C1=NN(C(=S)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
3000254,CC1=CN(C(=O)NC1=S)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Cytidine
5271378,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F)F,Cytidine
5276644,CC1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)F,Cytidine
5282192,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)/C=C/Br,Cytidine
6481236,C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O)F,Cytidine
6482480,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)N,Cytidine
9881284,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H](C[C@H](O2)CO)O,Cytidine
9921551,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)N=[N+]=[N-])O,Cytidine
10029973,CC#CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
10423457,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=S)CO)O,Cytidine
10492375,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(=O)O)CO)O,Cytidine
10515947,C#C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O)O,Cytidine
11054511,C1=CN(C(=O)N=C1N)C2C([C@@H]([C@H](O2)CO)O)(F)F,Cytidine
11088516,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)Br,Cytidine
11107495,CC1=CN(C(=NC1=O)N)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
11425491,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CCl)O)O,Cytidine
12686285,C1C[C@@H](O[C@@H]1CO)N2C=C(C(=O)NC2=O)F,Cytidine
13276250,CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=O)NC2=O)O)O,Cytidine
14367004,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)CO,Cytidine
14483474,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COC)O,Cytidine
15081828,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)C=O)CO)O,Cytidine
21115140,CC1=CN(C(=O)NC1=O)[C@H]2C([C@@H]([C@H](O2)CO)O)F,Cytidine
21627889,C1=CN(C(=S)NC1=S)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
21772594,CC1CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
46783076,[2H]C([2H])([2H])C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
69907861,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)O)C(F)(F)F,Cytidine
101190254,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)[13CH2]O)O,Cytidine
135413551,C([C@@H]1[C@H]([C@H]([C@@H](O1)C2=NNC(=C2O)C(=O)N)O)O)O,Cytidine
596,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,Cytidine
5726,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],Cytidine
23190,C1=CN=C(C2=C1N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Cytidine
64986,CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Cytidine
65062,CC1=CN(C(=O)N(C1=O)C)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
65114,C1=NN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
73515,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)N,Cytidine
94196,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O,Cytidine
99543,CN1C=C(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
119184,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)C#N,Cytidine
124345,C1=C(C(=O)NC(=N1)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
130783,C[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O,Cytidine
148744,C=CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
161730,C1CN(C(=O)NC1O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
165328,CC1CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
174316,CCC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,Cytidine
3011746,C1=CN(C(=S)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
3036488,CNCC1=CN(C(=S)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
3080688,CNC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)OC,Cytidine
3081452,CNC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
5273010,C1CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
6708818,C1[C@@H]([C@H](OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,Cytidine
9840777,C1[C@@H]([C@H](O[C@H]1N2C=C(C=NC2=O)I)CO)O,Cytidine
9871558,C1=CN(C(=O)NC1=O)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,Cytidine
11119723,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)[C@@H](C(=O)O)N)O)O,Cytidine
11219149,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](S2)CO)O)O,Cytidine
14308791,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)Cl,Cytidine
14885960,C#CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
18660583,CC1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)OC,Cytidine
46863998,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)Cl,Cytidine
135407110,C1=NN(C2=C1C(=O)NC=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Cytidine
15047,C1=C(C(=O)NC(=O)N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
47751,C1=NC(=NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)N,Cytidine
55262,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)N=[N+]=[N-],Cytidine
65311,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CN)O,Cytidine
72249,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)Cl,Cytidine
92751,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O,Cytidine
96622,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)O)CO)O,Cytidine
99592,CN1C(=O)C=CN(C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
101317,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)F,Cytidine
101510,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)Cl,Cytidine
101609,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)OP(=O)(O)O,Cytidine
121698,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)CO,Cytidine
122107,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)N,Cytidine
169016,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)CO)CO)O,Cytidine
176885,C#C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=CC(=NC2=O)N)CO)O,Cytidine
451363,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)F,Cytidine
451374,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)N=[N+]=[N-],Cytidine
451480,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Cl)CO)F,Cytidine
451602,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)O,Cytidine
514814,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CCCl)CO)O,Cytidine
3080720,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)CC(=O)O,Cytidine
6482479,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)N,Cytidine
10317833,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,Cytidine
10881175,COCCO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O,Cytidine
11243988,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)OCCOC,Cytidine
18651938,CO[C@@H]1[C@H](O[C@H]([C@@H]1O)N2C=CC(=NC2=O)N)CO,Cytidine
23257697,CO[C@@H]1[C@H](O[C@H]([C@@H]1O)N2C=CC(=O)NC2=O)CO,Cytidine
3461,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,Cytidine
5901,C1=NN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine
66377,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine
72327,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,Cytidine
