cid,isosmiles,Type,MLOGP,ALOGP,ESOL,Canonical_smis
126969140,[2H]C1=C(N(C(=O)NC1=O)[C@H]2C([C@@H]([C@H](O2)CO)O)O)[2H],Cytidine,-1.581610209,-2.4504,0.181748793,[2H]c1c([2H])n([C@@H]2O[C@H](CO)[C@@H](O)C2O)c(=O)[nH]c1=O
126969944,CO[C@H]1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,Cytidine,-0.437718205,-1.7594,-1.29794795,CO[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(I)c(=O)[nH]c1=O
126969957,C#C[C@]1([C@H](O[C@H]([C@H]1O)N2C=CC(=NC2=O)N)CO)O,Cytidine,-0.671124099,-1.3788,-0.459503642,C#C[C@]1(O)[C@H](O)[C@H](n2ccc(N)nc2=O)O[C@@H]1CO
126970070,CO[C@H]1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)I)CO)O,Cytidine,-0.031718205,-1.7362,-1.447107532,CO[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(I)c(N)nc1=O
127258181,C1=CN(C(=NC1=O)N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,Cytidine,0.132009389,-0.9627,-0.687540515,Nc1nc(=O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
127258194,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=S)NC2=O)CO)O,Cytidine,-0.935895535,-1.1428,-0.67523686,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=S)[nH]c1=O
127258203,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COS(=O)(=O)C)O,Cytidine,-1.414864202,-2.0586,-0.335784174,CO[C@@H]1[C@H](O)[C@@H](COS(C)(=O)=O)O[C@H]1n1ccc(=O)[nH]c1=O
131699279,[2H]C([2H])([C@@H]1[C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)C)O)O[2H],Cytidine,-0.529895535,-1.2377,-0.664621197,[2H]OC([2H])([2H])[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1O
131872654,CCOC1=NC(=O)C=CN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)OC,Cytidine,0.106281795,-0.2608,-0.965029013,CCOc1nc(=O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC
132471328,C1=CN(C(=O)NC1=O)C2[C@@H]([C@@H]([C@H](O2)CO)O)Cl,Cytidine,-0.529895535,-1.2468,-0.726929658,O=c1ccn(C2O[C@H](CO)[C@@H](O)[C@H]2Cl)c(=O)[nH]1
132471333,CNC1=CCN(C(=O)N1)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine,-0.969162619,-1.3368,-0.342746153,CNC1=CCN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1
132942400,CC1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)OC)O,Cytidine,-0.580758875,-1.5723,-0.600656861,CO[C@@H]1[C@@H](CO)O[C@@H](n2cc(C)c(N)nc2=O)[C@@H]1O
134520771,C1=NC(=O)NC(=S)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.086818473,-0.9821,-0.425822623,O=c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)[nH]1
134715536,CCC1CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,Cytidine,-0.535953937,-0.4921,-0.938155685,CCC1CN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)C(=O)NC1=O
135618582,C\\1C(N(C(=O)N/C1=N\\N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)S(=O)(=O)O,Cytidine,na,na,na,N/N=C1/CC(S(=O)(=O)O)N([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1
135625322,C([C@@H]1[C@H]([C@H]([C@@H](O1)C2=NNC3=C2OC(=O)NC3=O)O)O)O,Cytidine,-2.43242275,-1.5049,-0.13230803,O=c1[nH]c(=O)c2[nH]nc([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2o1
140252620,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)C(C(=O)O)O)O)O,Cytidine,-1.62042275,-2.729,0.179786641,Nc1ccn([C@@H]2O[C@H](C(O)C(=O)O)[C@@H](O)[C@H]2O)c(=O)n1
154703233,CC1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)O,Cytidine,0.023225987,-1.0408,-0.965836156,Cc1cn([C@@H]2O[C@H](CO)[C@@H](F)[C@H]2O)c(=O)nc1N
154704811,CC1=C(N(C(=O)N(C1)[C@H]2C[C@@H]([C@H](O2)CO)O)C)N,Cytidine,-0.677696619,-1.1163,-0.754457732,CC1=C(N)N(C)C(=O)N([C@H]2C[C@H](O)[C@@H](CO)O2)C1
154705590,C1=C2C(=NC(=NC2=NN1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)N,Cytidine,-0.40242275,-1.8441,-0.64756337,Nc1nc(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)nc2n1
154705592,CN1C=C(C(=NC1=O)N)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine,-0.529895535,-2.13,-0.409590313,Cn1cc([C@H]2C[C@H](O)[C@@H](CO)O2)c(N)nc1=O
154706402,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)O)N)F,Cytidine,0.144104465,-1.5774,-0.87193504,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](F)[C@H]2O)cc1F
155903799,CC1=C[15N](C(=O)[15NH]C1=O)[C@H]2C[C@@H]([C@H](O2)[13CH2]O)O,Cytidine,-0.529895535,-1.2377,-0.664387197,Cc1c[15n]([C@H]2C[C@H](O)[C@@H]([13CH2]O)O2)c(=O)[15nH]c1=O
155905558,COC1=C(C=NC(=O)N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.684224874,-1.7495,-0.074295211,COc1[nH]c(=O)ncc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
155905580,COC1=C(C(=O)NC(=N1)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.937232892,-2.4305,0.13250299,COc1nc(N)[nH]c(=O)c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
155905982,CN1C=C(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.872224874,-2.1786,-0.029962196,Cn1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)nc1N
155906019,CC1C=C(C(=S)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.827293988,-0.8951,-0.795595667,CC1C=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=S)N=C1N
155906098,CN1C=C(C(=O)NC1=S)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.341895535,-1.8272,-0.234402663,Cn1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=S
155906099,CC1C=C(C(=O)NC1=S)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.233293988,-0.9183,-0.646436085,CC1C=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=S
155906292,CN1C=C(C(=S)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.935895535,-1.2795,-0.504896578,Cn1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)nc1N
155906560,CC1C=C(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.586429535,-1.8174,-0.075080533,CC1C=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=O
163322962,CC1C=C(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.774429535,-1.7942,-0.318161448,CC1C=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N=C1N
65161,C1C[C@@H](O[C@@H]1CO)N2C=CC(=O)NC2=O,Cytidine,-0.074145323,-1.0454,-0.764129941,O=c1ccn([C@H]2CC[C@@H](CO)O2)c(=O)[nH]1
65510,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Cl)CO)O,Cytidine,-0.261895535,-1.3154,-0.853839123,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Cl
94312,C1CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-2.020877293,-2.3508,0.288845914,O=C1CCN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1
98561,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C=O)CO)O,Cytidine,-1.100590099,-2.0721,-0.115459323,O=Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
100551,C1=C(C=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)F,Cytidine,-1.085990611,-1.8364,-0.364418264,O=c1ncc(F)cn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
101436,CNC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.872224874,-1.9954,-0.169924282,CNc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
101484,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)Cl,Cytidine,-0.529895535,-1.2468,-0.726929658,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2Cl)c(=O)[nH]1
101543,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)OP(=O)(O)O)O,Cytidine,-1.429348175,-3.2607,0.039076912,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)[nH]1
107461,CC(=O)NC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.004132118,-2.4058,-0.193260475,CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
125618,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)C(F)(F)F)CO)O,Cytidine,0.577313147,-0.7584,-1.512728046,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
126231,C1=CN(C(=O)N=C1)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,Cytidine,-0.594855064,-0.8062,-0.77766055,O=c1ncccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
128450,C=CCN1C(=O)C=CN(C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.79608343,-1.6277,-0.426489535,C=CCn1c(=O)ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O
130583,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C=C(F)F)CO)O,Cytidine,-0.047754091,-1.005,-1.175784848,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C=C(F)F
145984,C1[C@H](O[C@H]([C@@H]1O)N2C=CC(=O)NC2=O)CO,Cytidine,-0.83328087,-1.8773,-0.253982123,O=c1ccn([C@@H]2O[C@H](CO)C[C@H]2O)c(=O)[nH]1
149098,CNN(C)C1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.507766893,-1.8799,-0.3198143,CNN(C)c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
150971,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O,Cytidine,-0.872224874,-2.0187,-0.255540726,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O
151864,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)CCCl)CO)O,Cytidine,0.448611134,-0.7804,-1.36027245,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCCl
159359,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)I,Cytidine,-0.312758875,-2.1447,-1.15209866,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1I
159480,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=S)(O)O)O,Cytidine,-0.786983452,-1.5721,-0.815459705,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(O)(O)=S)O2)c(=O)n1
160696,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@H]([C@H](O2)CO)O)O,Cytidine,-1.175610209,-2.4272,0.044637211,Nc1ccn([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)n1
161234,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O,Cytidine,-1.00279476,-1.2586,-0.500409776,O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1
161934,CC1=CN(C(=NC1=O)OC)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine,0.573570465,0.1946,-1.28507079,COc1nc(=O)c(C)cn1[C@H]1C[C@H](O)[C@@H](CO)O1
165148,[3H]C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.581610209,-2.4504,0.181760793,[3H]c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O
186930,C1[C@@H]([C@H](O[C@H]1N2C=CC(=N)N(C2=O)CCO)CO)O,Cytidine,-0.580758875,-1.963,-0.386995875,N=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1CCO
188319,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)I,Cytidine,-0.238429535,-0.57,-1.545009462,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2I)c(=O)[nH]1
191215,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)F,Cytidine,-0.602057916,-3.3277,-0.363367147,Nc1nc(=O)n([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)cc1F
192785,CC1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,Cytidine,-0.71996284,-2.7911,-0.457956145,Cc1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)nc1N
440055,CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine,-0.123895535,-1.2145,-0.795708779,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1N
440416,C1CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,Cytidine,-1.874982951,-3.1611,0.135599091,O=C1CCN([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)C(=O)N1
444437,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=O)NC2=O)O)O,Cytidine,-0.83328087,-1.5622,-0.426505123,C[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O
451380,C1C[C@@H](O[C@@H]1CO)N2C=C(C(=NC2=O)N)F,Cytidine,0.753144936,-1.1124,-1.166574,Nc1nc(=O)n([C@H]2CC[C@@H](CO)O2)cc1F
451603,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)O,Cytidine,-0.273990611,-1.4872,-0.619389716,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](F)[C@H]2O)c(=O)n1
458027,C1=CC(=CC(=C1)C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.774618544,-1.0486,-0.735579786,NC(=O)c1cccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1
514812,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CCO)CO)O,Cytidine,-0.986758875,-2.0072,-0.195555482,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCO
514816,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CCI)CO)O,Cytidine,0.31442557,-0.1268,-2.02464661,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCI
1265899,COC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.749232892,-2.949,0.27372784,COc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O
3034569,CC1=CN(C(=O)NC1=S)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine,-0.176759988,-0.3386,-1.217904749,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=S
3037189,C1=C(C(=S)NC(=O)N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.64528087,-2.0331,-0.100350593,O=c1[nH]cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)[nH]1
3082389,CN(C)C1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)OC,Cytidine,-0.299718205,-1.051,-0.819672753,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N(C)C)nc1=O
5702244,C1=CN(C(=O)N=C1N)C2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.175610209,-2.4272,0.044637211,Nc1ccn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
9797212,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)Br,Cytidine,-0.457103353,-1.9745,-0.866803443,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1Br
10105865,C1C=CCN(C(=O)N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.375162619,-1.7827,-0.128067549,O=C1NCC=CCN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
10859187,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)[N+](=O)[O-],Cytidine,-1.408982951,-2.7082,0.013981956,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1[N+](=O)[O-]
10902616,CC(=O)NC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)OC,Cytidine,-0.723091448,-1.9973,-0.488269346,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(NC(C)=O)nc1=O
11077469,COCCO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O,Cytidine,-1.038726223,-2.1496,-0.154942015,COCCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O
11207624,CN1C(=O)C(=CNC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.684224874,-2.7263,0.187348185,Cn1c(=O)[nH]cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O
11346228,CC(=O)NC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine,-0.265124099,-1.6395,-0.683576658,CC(=O)Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
11346636,C=CCO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O,Cytidine,-0.79608343,-1.4251,-0.445510535,C=CCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
13845018,CCOC1=NC(=O)C(=CN1[C@H]2C[C@@H]([C@H](O2)CO)O)C,Cytidine,0.854611134,0.5434,-1.505197066,CCOc1nc(=O)c(C)cn1[C@H]1C[C@H](O)[C@@H](CO)O1
14237477,CN1C(=N)C=CN(C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.872224874,-2.1899,-0.292287274,Cn1c(=N)ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O
14367018,CNCC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.725766893,-2.9525,0.379756697,CNCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O
14445949,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)N=C2N)CO)O,Cytidine,-0.02128087,-1.1364,-0.515986103,Nc1nc(=O)ccn1[C@H]1C[C@H](O)[C@@H](CO)O1
14630104,C1C[C@@H](O[C@@H]1CO)N2C=C(C(=NC2=O)N)I,Cytidine,1.194706012,-0.7397,-2.110025395,Nc1nc(=O)n([C@H]2CC[C@@H](CO)O2)cc1I
15036533,C#CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)O,Cytidine,0.07720524,-0.5736,-0.960975025,C#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1N
15279197,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)S)S,Cytidine,-0.074145323,-0.5078,-1.230908203,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](S)[C@H]2S)c(=O)[nH]1
16655024,C1=CN(C(=O)NC1=S)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,Cytidine,-1.111808085,-2.3616,-0.524044225,O=c1[nH]c(=S)ccn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
20832934,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N=[N+]=[N-],Cytidine,-2.059255627,na,-0.101666656,[N-]=[N+]=Nc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O
21732849,C1=NC(=C2C(=N1)N(C(=N2)C(F)(F)F)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Cytidine,0.631903352,-0.6711,-1.785689707,Nc1ncnc2c1nc(C(F)(F)F)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
21854783,C1[C@@H]([C@H](O[C@H]1C2=CN=C(NC2=O)N)CO)O,Cytidine,-0.83328087,-2.3359,0.018671493,Nc1ncc([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
22094552,CC(=O)NC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)F,Cytidine,-0.123381417,-1.4658,-0.85245973,CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2F)c(=O)n1
22814079,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COS(=O)(=O)O)O)O,Cytidine,-1.109255627,-3.0065,-0.077123878,Nc1ccn([C@@H]2O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H]2O)c(=O)n1
22856727,CC#CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)OC,Cytidine,-0.524268995,-1.0051,-0.839972338,CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC)c(=O)[nH]c1=O
22873853,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](S2)CO)O)O,Cytidine,-0.83328087,-1.6825,-0.469022371,Nc1ccn([C@@H]2S[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
44146603,C1=C(NC(=O)N(C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,Cytidine,-1.646618228,-2.67,0.334595592,Nc1cc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
44250004,C[C@]1([C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O)O,Cytidine,-0.437718205,-1.9629,-1.28979962,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cc(I)c(=O)[nH]c1=O
50940619,C[C@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O,Cytidine,-0.529895535,-1.332,-0.591399332,C[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
66760234,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O,Cytidine,-0.577016192,-1.5892,-1.013820154,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(Br)c(=O)[nH]c1=O
68768358,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)I)CO)O,Cytidine,-0.031718205,-1.7362,-1.447107532,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(I)c(N)nc1=O
69906675,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)O)Br,Cytidine,0.029570465,-1.0577,-1.379601331,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](F)[C@H]2O)cc1Br
78358444,C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O)Cl,Cytidine,-0.238429535,-1.0418,-1.016201926,C[C@@]1(Cl)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
91827907,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CO)CO)O,Cytidine,-1.725766893,-2.6862,0.213493305,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(CO)c(=O)[nH]c1=O
102531168,CC1=CN(C(=NC1=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.466224874,-1.4563,-0.371387062,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(N)nc1=O
131865335,C1=C(OC2=NC(=O)N(C=C21)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)CO,Cytidine,-1.397091448,-2.2682,-0.244629678,O=c1nc2oc(CO)cc2cn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
97000,CC1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-0.872224874,-1.9808,-0.303236263,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)nc1N
107643,C1=CN(C(=O)N=C1NN)C2[C@@H]([C@@H]([C@H](O2)CO)O)O,Cytidine,-1.102618228,-2.6932,0.213768925,NNc1ccn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
