cid,Probability of nongelator,Probability of gelator,rank,%
512137,0.4454383346022916,0.5545616653977083,5280,0.728
14367015,0.4454294986373325,0.5545705013626675,5281,0.728
14367014,0.4454294986373325,0.5545705013626675,5282,0.728
3007134,0.4454276559941361,0.5545723440058639,5283,0.728
3005548,0.4453964606686911,0.5546035393313089,5284,0.728
135783067,0.4453591302381897,0.5546408697618103,5285,0.728
3007131,0.4453257830022605,0.5546742169977394,5286,0.728
54023955,0.4453127878334691,0.5546872121665308,5287,0.729
71347840,0.4452990536060017,0.5547009463939983,5288,0.729
72756109,0.4452822187697337,0.5547177812302663,5289,0.729
156595061,0.4452822187697337,0.5547177812302663,5290,0.729
7282378,0.4452678580981603,0.5547321419018397,5291,0.729
99592,0.4452678580981603,0.5547321419018397,5292,0.729
126639768,0.4452678580981603,0.5547321419018397,5293,0.729
21140290,0.4452140722559837,0.5547859277440162,5294,0.73
459943,0.4452122717675638,0.5547877282324362,5295,0.73
174657,0.445124209292144,0.554875790707856,5296,0.73
500026,0.4451233421856481,0.5548766578143519,5297,0.73
121007874,0.4451027091401192,0.5548972908598808,5298,0.73
191759,0.4450968150172493,0.5549031849827507,5299,0.73
10869630,0.4450379919173083,0.5549620080826917,5300,0.73
15333771,0.4450365209343989,0.5549634790656011,5301,0.73
77520394,0.4450337260716446,0.5549662739283554,5302,0.731
466416,0.4450323897787389,0.5549676102212611,5303,0.731
454160,0.4450323897787389,0.5549676102212611,5304,0.731
90470680,0.4450203013057866,0.5549796986942134,5305,0.731
452132,0.4449000910553605,0.5550999089446395,5306,0.731
46173764,0.4448917728309807,0.5551082271690193,5307,0.731
102152336,0.4448270918425638,0.5551729081574361,5308,0.731
135538672,0.4448037239036889,0.5551962760963111,5309,0.732
135431817,0.4448037239036889,0.5551962760963111,5310,0.732
478561,0.4447592558074009,0.5552407441925991,5311,0.732
22899187,0.444758033968752,0.555241966031248,5312,0.732
23263710,0.4446615339434452,0.5553384660565548,5313,0.732
310061,0.4446615339434452,0.5553384660565548,5314,0.732
137147094,0.444657814074691,0.5553421859253089,5315,0.732
21120430,0.4445843442993163,0.5554156557006836,5316,0.733
135538689,0.4445574894088574,0.5554425105911426,5317,0.733
53835662,0.4443837642594329,0.5556162357405671,5318,0.733
153548,0.4442814997771519,0.5557185002228481,5319,0.733
498020,0.4442803926103089,0.5557196073896911,5320,0.733
3008473,0.4442488822883812,0.5557511177116188,5321,0.733
454121,0.4441484144687859,0.555851585531214,5322,0.733
135401030,0.4441477520658735,0.5558522479341265,5323,0.733
117590597,0.4441225277959949,0.5558774722040051,5324,0.734
135410906,0.4441185861129916,0.5558814138870084,5325,0.734
54276168,0.4440975608819207,0.5559024391180792,5326,0.734
10092318,0.4440664427916843,0.5559335572083157,5327,0.734
121217776,0.4440546263501207,0.5559453736498793,5328,0.734
135457959,0.443972076461283,0.556027923538717,5329,0.734
135483717,0.443972076461283,0.556027923538717,5330,0.734
146979,0.4439571678531337,0.5560428321468662,5331,0.735
3007777,0.4439571678531337,0.5560428321468662,5332,0.735
136161656,0.4439046596792814,0.5560953403207186,5333,0.735
10446489,0.4438762503015192,0.5561237496984808,5334,0.735
71387182,0.4438721990106467,0.5561278009893533,5335,0.735
29982449,0.4438705054681893,0.5561294945318107,5336,0.735
137138632,0.4438463381466873,0.5561536618533127,5337,0.735
135789978,0.4438463381466873,0.5561536618533127,5338,0.736
137138689,0.4438463381466873,0.5561536618533127,5339,0.736
135959545,0.4438463381466873,0.5561536618533127,5340,0.736
512139,0.44377668777345,0.55622331222655,5341,0.736
6482245,0.4437638435865091,0.5562361564134909,5342,0.736
15673565,0.4437393598169942,0.5562606401830058,5343,0.736
37542,0.4437094212054417,0.5562905787945582,5344,0.736
76973118,0.4437094212054417,0.5562905787945582,5345,0.737
490511,0.4437094212054417,0.5562905787945582,5346,0.737
91927745,0.4437094212054417,0.5562905787945582,5347,0.737
125014,0.4435631821026946,0.5564368178973054,5348,0.737
21852781,0.443557240218018,0.556442759781982,5349,0.737
14539818,0.4435315812552994,0.5564684187447005,5350,0.737
54070888,0.4435100514733453,0.5564899485266547,5351,0.737
15160537,0.4434978923512628,0.5565021076487372,5352,0.737
14503364,0.4434883780209266,0.5565116219790733,5353,0.738
101384430,0.4434577393689028,0.5565422606310971,5354,0.738
136272494,0.4434533380101818,0.5565466619898182,5355,0.738
506489,0.4434311315450497,0.5565688684549502,5356,0.738
121487452,0.4434311315450497,0.5565688684549502,5357,0.738
451888,0.4433968453195684,0.5566031546804315,5358,0.738
135427250,0.443388732480462,0.5566112675195379,5359,0.738
135602220,0.4433789772818194,0.5566210227181806,5360,0.739
54535902,0.443363785110076,0.556636214889924,5361,0.739
459896,0.4433399553743369,0.5566600446256631,5362,0.739
12883711,0.4433399553743369,0.5566600446256631,5363,0.739
45033563,0.4433399553743369,0.5566600446256631,5364,0.739
10826877,0.4433399553743369,0.5566600446256631,5365,0.739
6565903,0.4433399553743369,0.5566600446256631,5366,0.739
49866464,0.4433033336565768,0.5566966663434232,5367,0.74
3005555,0.443292374310938,0.556707625689062,5368,0.74
20849148,0.4432630385904431,0.5567369614095569,5369,0.74
21854120,0.4432516920138706,0.5567483079861294,5370,0.74
452946,0.4431929694581125,0.5568070305418875,5371,0.74
5271821,0.4431756024082304,0.5568243975917696,5372,0.74
135625314,0.4431552087443978,0.5568447912556022,5373,0.74
129384392,0.4431493709384267,0.5568506290615732,5374,0.741
3012253,0.4431198537799711,0.5568801462200289,5375,0.741
504736,0.4431006662080993,0.5568993337919007,5376,0.741
159467,0.4430795724964053,0.5569204275035947,5377,0.741
121487306,0.4430650075397546,0.5569349924602454,5378,0.741
451567,0.4430212589080122,0.5569787410919878,5379,0.741
21116192,0.4430212589080122,0.5569787410919878,5380,0.741
56961027,0.4429944179936326,0.5570055820063674,5381,0.741
135959544,0.442971809455176,0.557028190544824,5382,0.742
14862110,0.4429584890955897,0.5570415109044102,5383,0.742
14862109,0.4429584890955897,0.5570415109044102,5384,0.742
483941,0.4429422474311102,0.5570577525688898,5385,0.742
5271380,0.4429173924079784,0.5570826075920216,5386,0.742
124295,0.4429173924079784,0.5570826075920216,5387,0.742
511670,0.4429042882632737,0.5570957117367262,5388,0.742
121487512,0.4429042882632737,0.5570957117367262,5389,0.743
59628308,0.4428603242333692,0.5571396757666308,5390,0.743
10732949,0.4428562593710045,0.5571437406289955,5391,0.743
92229496,0.44280967312197,0.5571903268780299,5392,0.743
96124,0.44280967312197,0.5571903268780299,5393,0.743
129318777,0.442807710752271,0.557192289247729,5394,0.743
6325427,0.4427913948664811,0.5572086051335189,5395,0.743
71302591,0.4427258285509013,0.5572741714490986,5396,0.744
135485495,0.4426763239806195,0.5573236760193805,5397,0.744
154906,0.4425675445445718,0.5574324554554282,5398,0.744
135443291,0.4425359129779836,0.5574640870220163,5399,0.744
504738,0.4424749870804716,0.5575250129195284,5400,0.744
504737,0.4424469429603558,0.5575530570396442,5401,0.744
135410239,0.4424344533110197,0.5575655466889803,5402,0.744
135527049,0.4424332798723254,0.5575667201276746,5403,0.745
53777786,0.4423932263028176,0.5576067736971824,5404,0.745
90673691,0.4423759136806582,0.5576240863193418,5405,0.745
135518,0.4423407472844792,0.5576592527155207,5406,0.745
73351959,0.4422847538930868,0.5577152461069131,5407,0.745
135538675,0.442247691260069,0.557752308739931,5408,0.745
11001059,0.442199053362214,0.557800946637786,5409,0.745
101516,0.442199053362214,0.557800946637786,5410,0.745
135837239,0.4421781079324244,0.5578218920675756,5411,0.746
21140443,0.4421340577433319,0.5578659422566681,5412,0.746
3009328,0.4420211639987697,0.5579788360012303,5413,0.746
136257804,0.4419792979757345,0.5580207020242655,5414,0.746
137090331,0.4419792979757345,0.5580207020242655,5415,0.746
135509485,0.4419792979757345,0.5580207020242655,5416,0.746
136843263,0.4419792979757345,0.5580207020242655,5417,0.746
135511868,0.4419792979757345,0.5580207020242655,5418,0.747
136744872,0.4419741269023917,0.5580258730976083,5419,0.747
54074059,0.441966981112206,0.558033018887794,5420,0.747
189921,0.441948142339253,0.5580518576607469,5421,0.747
76845462,0.4419368714144362,0.5580631285855637,5422,0.747
330549,0.4418940727632167,0.5581059272367833,5423,0.747
137249367,0.44187059747899,0.55812940252101,5424,0.747
5274287,0.4418381399211901,0.5581618600788099,5425,0.748
3013082,0.4418130254758549,0.5581869745241451,5426,0.748
439686,0.4417886846558,0.5582113153442,5427,0.748
121216248,0.4417712939848047,0.5582287060151953,5428,0.748
439866,0.4417665765277765,0.5582334234722235,5429,0.748
4477522,0.4417665765277765,0.5582334234722235,5430,0.748
6479148,0.4417016914834888,0.5582983085165112,5431,0.748
21829242,0.4416999775674922,0.5583000224325078,5432,0.749
471434,0.4416873760011601,0.5583126239988399,5433,0.749
136674916,0.4416392511774893,0.5583607488225106,5434,0.749
76845222,0.4416139949364577,0.5583860050635423,5435,0.749
152369,0.4416007046716794,0.5583992953283206,5436,0.749
15747441,0.4415975643326109,0.5584024356673891,5437,0.749
121486885,0.4415453028586198,0.5584546971413802,5438,0.749
453768,0.4415421746582929,0.5584578253417071,5439,0.749
453656,0.4414624048244794,0.5585375951755206,5440,0.75
5274112,0.4414103775703112,0.5585896224296888,5441,0.75
101518,0.4414036341839598,0.5585963658160402,5442,0.75
5270689,0.4413779362351753,0.5586220637648247,5443,0.75
483923,0.4413612637854126,0.5586387362145874,5444,0.75
3005547,0.4413377884537497,0.5586622115462503,5445,0.75
156588467,0.4413168216536811,0.5586831783463189,5446,0.75
21765583,0.4413048644606451,0.5586951355393549,5447,0.751
452277,0.4412517778755078,0.5587482221244922,5448,0.751
53741175,0.441215892332975,0.558784107667025,5449,0.751
98801,0.4412080180577582,0.5587919819422418,5450,0.751
10978511,0.4411960079681853,0.5588039920318146,5451,0.751
156594205,0.4411912175785556,0.5588087824214444,5452,0.751
163285680,0.4411676502075282,0.5588323497924718,5453,0.751
129350,0.441167650207528,0.558832349792472,5454,0.752
11140845,0.441167650207528,0.558832349792472,5455,0.752
11822163,0.4411084575943926,0.5588915424056073,5456,0.752
42637091,0.4411038037334701,0.5588961962665299,5457,0.752
135976885,0.4410814411504221,0.5589185588495779,5458,0.752
452421,0.4410727229114796,0.5589272770885204,5459,0.752
452893,0.4410052890998776,0.5589947109001224,5460,0.752
15928623,0.4409879071432711,0.5590120928567289,5461,0.753
137183035,0.4409423977210603,0.5590576022789396,5462,0.753
11054122,0.4409005978613902,0.5590994021386098,5463,0.753
136387048,0.440888010593736,0.5591119894062639,5464,0.753
14860269,0.4408537830552378,0.5591462169447622,5465,0.753
135503550,0.4408481619938311,0.5591518380061689,5466,0.753
136243250,0.4408481619938311,0.5591518380061689,5467,0.753
131881789,0.4408157752585548,0.5591842247414451,5468,0.753
330407,0.4408157752585545,0.5591842247414455,5469,0.754
135753280,0.4408095298309469,0.5591904701690531,5470,0.754
135778987,0.4408095298309469,0.5591904701690531,5471,0.754
135764690,0.4408095298309469,0.5591904701690531,5472,0.754
135435172,0.4408095298309469,0.5591904701690531,5473,0.754
13941609,0.4407868348303736,0.5592131651696264,5474,0.754
136236459,0.4407666868739867,0.5592333131260133,5475,0.754
121216763,0.4407303927414189,0.5592696072585811,5476,0.755
136118471,0.4407250809228964,0.5592749190771036,5477,0.755
54528106,0.440669877749606,0.559330122250394,5478,0.755
22792111,0.4406622341022477,0.5593377658977523,5479,0.755
509187,0.440661746240796,0.559338253759204,5480,0.755
451882,0.440613280987416,0.559386719012584,5481,0.755
10086464,0.4405407526104006,0.5594592473895994,5482,0.755
3000371,0.4405355260905761,0.5594644739094239,5483,0.756
134520771,0.4405345819074324,0.5594654180925676,5484,0.756
454120,0.4405242786853529,0.5594757213146471,5485,0.756
6481848,0.4404138736705216,0.5595861263294784,5486,0.756
6481847,0.4404138736705216,0.5595861263294784,5487,0.756
480247,0.440379990679502,0.5596200093204979,5488,0.756
169061,0.4403205129936671,0.5596794870063329,5489,0.756
194168,0.4403202494291396,0.5596797505708604,5490,0.757
21117413,0.4403202494291396,0.5596797505708604,5491,0.757
3007911,0.4402821604232914,0.5597178395767086,5492,0.757
15276822,0.4402716874455004,0.5597283125544996,5493,0.757
3005553,0.4402248950641459,0.559775104935854,5494,0.757
137212578,0.4402002913415401,0.5597997086584598,5495,0.757
452680,0.4401868434035618,0.5598131565964382,5496,0.757
21140275,0.440185856702657,0.559814143297343,5497,0.757
320720,0.4401741325170978,0.5598258674829022,5498,0.758
66689989,0.4400889770773645,0.5599110229226355,5499,0.758
15609252,0.4400655422540256,0.5599344577459744,5500,0.758
122130785,0.4400512296129586,0.5599487703870414,5501,0.758
156594216,0.4400478777718265,0.5599521222281735,5502,0.758
511377,0.4400469227970651,0.5599530772029349,5503,0.758
131880589,0.4400407246693972,0.5599592753306027,5504,0.758
10923198,0.439979496140388,0.560020503859612,5505,0.759
135718450,0.4399705399070056,0.5600294600929944,5506,0.759
452079,0.4399484283040825,0.5600515716959175,5507,0.759
451569,0.4399484283040825,0.5600515716959175,5508,0.759
3001977,0.4399484283040825,0.5600515716959175,5509,0.759
135849075,0.4398898845320994,0.5601101154679006,5510,0.759
102381563,0.4398664341163234,0.5601335658836766,5511,0.759
121218048,0.4398522325636703,0.5601477674363297,5512,0.76
172916,0.4398514210453476,0.5601485789546524,5513,0.76
20722666,0.4398408543505522,0.5601591456494478,5514,0.76
137700713,0.4398090933012625,0.5601909066987375,5515,0.76
23391556,0.4397905682717801,0.5602094317282199,5516,0.76
135623679,0.4396683268275713,0.5603316731724287,5517,0.76
136157781,0.4396683268275713,0.5603316731724287,5518,0.76
135400896,0.4396683268275713,0.5603316731724287,5519,0.761
136069427,0.4396683268275713,0.5603316731724287,5520,0.761
135398593,0.4396683268275713,0.5603316731724287,5521,0.761
124430634,0.4396591674197786,0.5603408325802214,5522,0.761
124430633,0.4396591674197786,0.5603408325802214,5523,0.761
136217926,0.4396029330075613,0.5603970669924386,5524,0.761
5289205,0.4395663815735176,0.5604336184264824,5525,0.761
15788526,0.4395396027849946,0.5604603972150054,5526,0.761
136238399,0.4395367189412745,0.5604632810587254,5527,0.762
480265,0.4395361242495845,0.5604638757504155,5528,0.762
136258069,0.4395331770598094,0.5604668229401906,5529,0.762
155898483,0.4395331770598094,0.5604668229401906,5530,0.762
136240744,0.4395321881484776,0.5604678118515224,5531,0.762
135467705,0.4395306324665359,0.5604693675334641,5532,0.762
64979,0.4395035789498509,0.5604964210501491,5533,0.762
49822695,0.4394945650164145,0.5605054349835855,5534,0.763
72736985,0.4394654926450549,0.560534507354945,5535,0.763
3035713,0.4394370948941558,0.5605629051058442,5536,0.763
11129803,0.4394212781017756,0.5605787218982243,5537,0.763
131878859,0.4394077179524431,0.5605922820475568,5538,0.763
3005554,0.4393922532303098,0.5606077467696902,5539,0.763
133121258,0.4393862521410615,0.5606137478589385,5540,0.763
126969944,0.4393862521410615,0.5606137478589385,5541,0.764
10317833,0.4393862521410615,0.5606137478589385,5542,0.764
131884455,0.4393527179821992,0.5606472820178008,5543,0.764
137795695,0.4393274880693312,0.5606725119306688,5544,0.764
25185460,0.4393274880693312,0.5606725119306688,5545,0.764
132283239,0.4393274880693312,0.5606725119306688,5546,0.764
129317616,0.4393274880693312,0.5606725119306688,5547,0.764
137699517,0.4393160073049699,0.5606839926950301,5548,0.765
137128747,0.4392885725552716,0.5607114274447283,5549,0.765
475380,0.4392539516124083,0.5607460483875917,5550,0.765
135616717,0.4392509127201713,0.5607490872798286,5551,0.765
135926583,0.4392509127201713,0.5607490872798286,5552,0.765
473450,0.4392193049925315,0.5607806950074685,5553,0.765
454159,0.4392193049925315,0.5607806950074685,5554,0.765
466414,0.4392193049925315,0.5607806950074685,5555,0.765
473453,0.4392193049925315,0.5607806950074685,5556,0.766
92161858,0.4391980566181841,0.5608019433818159,5557,0.766
271276,0.4391980566181839,0.5608019433818161,5558,0.766
20871287,0.4391787732097396,0.5608212267902604,5559,0.766
195200,0.4391697854989261,0.5608302145010738,5560,0.766
462388,0.4391492698598631,0.5608507301401369,5561,0.766
137100249,0.4391376052363039,0.560862394763696,5562,0.766
135741933,0.4391250013481123,0.5608749986518877,5563,0.767
107870,0.4390912406071685,0.5609087593928315,5564,0.767
3009782,0.439079565003063,0.560920434996937,5565,0.767
121487327,0.4390732950976285,0.5609267049023715,5566,0.767
22057571,0.4390726203337007,0.5609273796662992,5567,0.767
125925,0.4390726203337007,0.5609273796662992,5568,0.767
15689273,0.4390726203337007,0.5609273796662992,5569,0.767
136025160,0.4389817895477675,0.5610182104522324,5570,0.768
136017105,0.4389817895477675,0.5610182104522324,5571,0.768
135445713,0.4389817895477675,0.5610182104522324,5572,0.768
135440068,0.4389817895477675,0.5610182104522324,5573,0.768
136892634,0.4389817895477675,0.5610182104522324,5574,0.768
136892633,0.4389817895477675,0.5610182104522324,5575,0.768
136067613,0.4389817895477675,0.5610182104522324,5576,0.768
10780244,0.438931245495594,0.561068754504406,5577,0.768
559992,0.4389113776956761,0.5610886223043239,5578,0.769
22646017,0.4388939084142056,0.5611060915857944,5579,0.769
24886781,0.4388939084142056,0.5611060915857944,5580,0.769
15693167,0.4388772583294029,0.5611227416705971,5581,0.769
121487521,0.4388764748130264,0.5611235251869736,5582,0.769
90663906,0.4388589956403769,0.5611410043596231,5583,0.769
71303902,0.4388519416352514,0.5611480583647486,5584,0.769
125507100,0.4388392000951145,0.5611607999048854,5585,0.77
126220,0.4388310507719498,0.5611689492280502,5586,0.77
440393,0.4388310507719498,0.5611689492280502,5587,0.77
156594225,0.4388018521484832,0.5611981478515168,5588,0.77
21765584,0.4387767577640035,0.5612232422359965,5589,0.77
97300904,0.4387732544368189,0.5612267455631811,5590,0.77
135960421,0.4387720424141943,0.5612279575858057,5591,0.77
77068305,0.4387488918748937,0.5612511081251063,5592,0.771
124663254,0.4387488918748937,0.5612511081251063,5593,0.771
124663253,0.4387488918748937,0.5612511081251063,5594,0.771
456570,0.4387481843145346,0.5612518156854653,5595,0.771
10445677,0.4387456803464514,0.5612543196535486,5596,0.771
71354328,0.4387456803464514,0.5612543196535486,5597,0.771
15704731,0.4387021574788161,0.5612978425211839,5598,0.771
71304002,0.4386529155139007,0.5613470844860993,5599,0.772
3012252,0.4386059104064198,0.5613940895935802,5600,0.772
5274084,0.4385936229670168,0.5614063770329831,5601,0.772
3082267,0.4384727547227979,0.5615272452772021,5602,0.772
481582,0.4384571521776661,0.5615428478223339,5603,0.772
11097661,0.4384409024929777,0.5615590975070223,5604,0.772
44281962,0.4384318201400957,0.5615681798599043,5605,0.772
136734671,0.4384163980643866,0.5615836019356134,5606,0.772
54377788,0.4383674350422843,0.5616325649577156,5607,0.773
121487388,0.4383605408878778,0.5616394591121222,5608,0.773
254695,0.4383465472316242,0.5616534527683757,5609,0.773
121487526,0.4383298171723545,0.5616701828276455,5610,0.773
136177058,0.4382975738949755,0.5617024261050245,5611,0.773
53724373,0.4382904713521977,0.5617095286478023,5612,0.773
72265,0.4382803677163264,0.5617196322836736,5613,0.773
452055,0.4382803677163264,0.5617196322836736,5614,0.774
13988994,0.4382803677163264,0.5617196322836736,5615,0.774
21115127,0.4382803677163264,0.5617196322836736,5616,0.774
135413551,0.4382507116139832,0.5617492883860168,5617,0.774
135526591,0.4382029752106753,0.5617970247893247,5618,0.774
136270374,0.4381785687015717,0.5618214312984283,5619,0.774
511644,0.4381641729005856,0.5618358270994144,5620,0.774
1272916,0.4381641729005856,0.5618358270994144,5621,0.775
51371334,0.4381641729005856,0.5618358270994144,5622,0.775
5905,0.4381641729005856,0.5618358270994144,5623,0.775
107764,0.4381641729005856,0.5618358270994144,5624,0.775
6419973,0.4381641729005856,0.5618358270994144,5625,0.775
179629,0.4381641729005856,0.5618358270994144,5626,0.775
3007126,0.4381348163403831,0.5618651836596169,5627,0.775
135596626,0.4381210242126802,0.5618789757873198,5628,0.776
124766,0.4380883590402757,0.5619116409597242,5629,0.776
10332009,0.438077069157095,0.561922930842905,5630,0.776
6452664,0.4380555068202514,0.5619444931797486,5631,0.776
453820,0.4379882370222661,0.5620117629777339,5632,0.776
121487529,0.4379318996672448,0.5620681003327552,5633,0.776
167877,0.4379318996672438,0.5620681003327562,5634,0.776
118855918,0.4379318996672435,0.5620681003327564,5635,0.776
46780471,0.4379318996672435,0.5620681003327564,5636,0.777
46780472,0.4379318996672435,0.5620681003327564,5637,0.777
53775732,0.4379318996672435,0.5620681003327564,5638,0.777
7059437,0.4379318996672435,0.5620681003327564,5639,0.777
76973510,0.4379318996672435,0.5620681003327564,5640,0.777
90472260,0.4379318996672435,0.5620681003327564,5641,0.777
49849540,0.4379318996672435,0.5620681003327564,5642,0.777
11064619,0.4379318996672435,0.5620681003327564,5643,0.778
18323,0.4379318996672435,0.5620681003327564,5644,0.778
90472731,0.4379318996672435,0.5620681003327564,5645,0.778
76973315,0.4379318996672435,0.5620681003327564,5646,0.778
118855855,0.4379318996672435,0.5620681003327564,5647,0.778
131708540,0.4379318996672435,0.5620681003327564,5648,0.778
643973,0.4379318996672435,0.5620681003327564,5649,0.778
11010214,0.4379318996672435,0.5620681003327564,5650,0.779
123993511,0.4379318996672435,0.5620681003327564,5651,0.779
101343952,0.4379318996672435,0.5620681003327564,5652,0.779
124202892,0.4379318996672435,0.5620681003327564,5653,0.779
7059439,0.4379318996672435,0.5620681003327564,5654,0.779
123262984,0.4379318996672435,0.5620681003327564,5655,0.779
89495556,0.4379318996672434,0.5620681003327566,5656,0.779
45356795,0.4379318996672434,0.5620681003327566,5657,0.78
11747043,0.4379318996672432,0.5620681003327568,5658,0.78
10377200,0.4379318996672432,0.5620681003327568,5659,0.78
121487065,0.4379318996672432,0.5620681003327568,5660,0.78
151772,0.4379318996672432,0.5620681003327568,5661,0.78
165148,0.4379318996672432,0.5620681003327568,5662,0.78
101384428,0.4379318996672432,0.5620681003327568,5663,0.78
71772549,0.4379318996672432,0.5620681003327568,5664,0.78
126969140,0.4379318996672432,0.5620681003327568,5665,0.781
92043551,0.4379318996672431,0.5620681003327569,5666,0.781
100935581,0.4379318996672431,0.5620681003327569,5667,0.781
121487515,0.4379318996672431,0.5620681003327569,5668,0.781
121487114,0.4379318996672431,0.5620681003327569,5669,0.781
57357987,0.437801469963181,0.562198530036819,5670,0.781
392940,0.4377756460186581,0.5622243539813419,5671,0.781
161730,0.4377627076493233,0.5622372923506767,5672,0.782
356652,0.4377627076493233,0.5622372923506767,5673,0.782
36689109,0.4377627076493233,0.5622372923506767,5674,0.782
40507941,0.4377627076493233,0.5622372923506767,5675,0.782
53792010,0.4376762808233438,0.5623237191766561,5676,0.782
453463,0.4376722726257471,0.5623277273742529,5677,0.782
11608602,0.4376722726257471,0.5623277273742529,5678,0.782
469286,0.4376722726257471,0.5623277273742529,5679,0.783
451602,0.4376571295963138,0.5623428704036861,5680,0.783
134693115,0.4376571295963138,0.5623428704036861,5681,0.783
14312484,0.4376571295963138,0.5623428704036861,5682,0.783
449623,0.4375909134165364,0.5624090865834636,5683,0.783
23363310,0.4375848064444867,0.5624151935555133,5684,0.783
131843750,0.4375554368837935,0.5624445631162065,5685,0.783
118705321,0.4375433905754573,0.5624566094245427,5686,0.784
130775,0.437512014593401,0.562487985406599,5687,0.784
101643824,0.4374902942372527,0.5625097057627473,5688,0.784
135815016,0.4373661204177783,0.5626338795822217,5689,0.784
135531159,0.4373661204177783,0.5626338795822217,5690,0.784
23624100,0.4373038155490791,0.5626961844509208,5691,0.784
13845047,0.437266631326876,0.562733368673124,5692,0.784
5272906,0.4372459384525519,0.5627540615474481,5693,0.784
127258203,0.4372242125009448,0.5627757874990552,5694,0.785
13845038,0.4371901174731389,0.562809882526861,5695,0.785
135463451,0.4371113175541297,0.5628886824458703,5696,0.785
101658091,0.4371104574157797,0.5628895425842203,5697,0.785
13871040,0.4370965195589907,0.5629034804410092,5698,0.785
135556930,0.4369058687618683,0.5630941312381317,5699,0.785
155889176,0.4369058687618682,0.5630941312381318,5700,0.785
188575,0.4368505791749125,0.5631494208250875,5701,0.786
10685594,0.4368382961092831,0.5631617038907168,5702,0.786
124170,0.4368228978082692,0.5631771021917308,5703,0.786
117064372,0.4368228978082692,0.5631771021917308,5704,0.786
6131,0.4368228978082692,0.5631771021917308,5705,0.786
11461625,0.4368228978082692,0.5631771021917308,5706,0.786
71309346,0.4368228978082692,0.5631771021917308,5707,0.786
121006761,0.4367940333606287,0.5632059666393713,5708,0.787
22856727,0.436546243889506,0.563453756110494,5709,0.787
162367439,0.436546243889506,0.563453756110494,5710,0.787
464365,0.4365171712977609,0.5634828287022391,5711,0.787
12111611,0.4365171712977609,0.5634828287022391,5712,0.787
51409932,0.4365171712977609,0.5634828287022391,5713,0.787
21778597,0.4365171712977609,0.5634828287022391,5714,0.787
279519,0.4365171712977609,0.5634828287022391,5715,0.788
135450796,0.4365159534219162,0.5634840465780838,5716,0.788
5271819,0.4364962515259617,0.5635037484740383,5717,0.788
5273990,0.4364848479092328,0.5635151520907672,5718,0.788
137700712,0.436462406606837,0.563537593393163,5719,0.788
21625759,0.4364344085539957,0.5635655914460043,5720,0.788
15719357,0.4364179370495883,0.5635820629504117,5721,0.788
65095,0.4364042099387076,0.5635957900612923,5722,0.788
162640537,0.4364042099387076,0.5635957900612923,5723,0.789
7078333,0.4363710606076239,0.5636289393923761,5724,0.789
65049,0.4363710606076239,0.5636289393923761,5725,0.789
13020162,0.4363710606076239,0.5636289393923761,5726,0.789
11807505,0.4363710606076239,0.5636289393923761,5727,0.789
57057957,0.4363710606076239,0.5636289393923761,5728,0.789
7282396,0.4363710606076239,0.5636289393923761,5729,0.789
6566029,0.4363710606076239,0.5636289393923761,5730,0.79
131854196,0.4363710606076239,0.5636289393923761,5731,0.79
139024626,0.4363710606076239,0.5636289393923761,5732,0.79
90472729,0.4363710606076239,0.5636289393923761,5733,0.79
90470943,0.4363710606076239,0.5636289393923761,5734,0.79
6618663,0.4363710606076239,0.5636289393923761,5735,0.79
118855897,0.4363710606076239,0.5636289393923761,5736,0.79
445408,0.4363710606076239,0.5636289393923761,5737,0.791
121487430,0.4363710606076237,0.5636289393923762,5738,0.791
71308982,0.4363710606076236,0.5636289393923763,5739,0.791
71303972,0.4363689756582563,0.5636310243417437,5740,0.791
135800809,0.4363685812133262,0.5636314187866738,5741,0.791
136176844,0.4363685812133262,0.5636314187866738,5742,0.791
53988721,0.4363561160445031,0.5636438839554969,5743,0.791
124411,0.4363365639067134,0.5636634360932866,5744,0.792
21151082,0.4363334139538345,0.5636665860461655,5745,0.792
9996041,0.4362995993267845,0.5637004006732155,5746,0.792
156594850,0.4362894945412006,0.5637105054587994,5747,0.792
125836,0.436227818634713,0.563772181365287,5748,0.792
21821194,0.4362221657157262,0.5637778342842737,5749,0.792
509184,0.43618965051762,0.56381034948238,5750,0.792
453461,0.43618965051762,0.56381034948238,5751,0.792
509186,0.43618965051762,0.56381034948238,5752,0.793
96545,0.4361708169659896,0.5638291830340104,5753,0.793
12042794,0.4360930512945727,0.5639069487054272,5754,0.793
3005549,0.4360286494067545,0.5639713505932454,5755,0.793
122130879,0.4360259008589536,0.5639740991410463,5756,0.793
121007446,0.4360215724367735,0.5639784275632265,5757,0.793
137700694,0.4359536119754268,0.5640463880245732,5758,0.793
121487417,0.4359315091540169,0.5640684908459831,5759,0.794
137230682,0.4359076211842729,0.564092378815727,5760,0.794
66690715,0.4359049041796973,0.5640950958203027,5761,0.794
16747775,0.4358814959161126,0.5641185040838874,5762,0.794
136088507,0.4358795583986297,0.5641204416013703,5763,0.794
77282269,0.4358659931907245,0.5641340068092755,5764,0.794
136644173,0.435865157669879,0.564134842330121,5765,0.794
136628879,0.4358651576698786,0.5641348423301213,5766,0.795
137105585,0.4358651576698786,0.5641348423301213,5767,0.795
