,C-016,H-052,F10[O-O],VE3sign_D/Dt,SpDiam_AEA(ed),P_VSA_charge_4,CATS2D_05_DL,SM10_AEA(dm),CATS2D_09_DA,CATS2D_06_DL,GATS7s,CATS2D_03_DL,VE1sign_B(p),B09[O-O],MATS3p,SpMAD_EA(ri),VE1sign_Dz(v),F05[N-N],P_VSA_charge_7,F07[N-O],GATS6i,CATS2D_05_DA,CATS2D_04_AA,nN(CO)2,Group
135531159,0.0,0.0,0.0,0.5762833358095398,0.49059782168674904,0.1577236234876368,0.0,0.4167285303272541,0.4545454545454546,0.25,0.30489543453714474,0.0,0.5570537091071011,1.0,0.5963876041767024,0.6186228364954687,0.2178981308231126,0.25,0.11109104026409196,0.18181818181818182,0.5110961872970983,0.3333333333333333,0.8333333333333333,0.0,Pubchem
135718450,0.0,0.0,0.0,0.12894484238987525,0.2881434385426458,0.1577236234876368,0.375,0.2981594218899931,0.4545454545454546,0.25,0.1719567883579328,0.5,0.4260503797350657,1.0,0.6031399701773096,0.7292665083562575,0.42612009386637717,0.5,0.0,0.4545454545454546,0.589461309853877,0.5833333333333333,0.41666666666666663,0.0,Pubchem
137195854,0.0,0.0,0.0,0.8216429486637482,0.26707586960640306,0.1577236234876368,0.0,0.2766126833425572,0.4545454545454546,0.0,0.25154456477222054,0.0,0.47595727838018603,1.0,0.4954033057644067,0.6492448768203429,0.2917136177842823,0.125,0.0,0.5454545454545454,0.6209142302884849,0.25,0.5,0.0,Pubchem
135401030,0.0,0.0,0.0,0.12894484238999981,0.2881434385426458,0.1577236234876368,0.375,0.2981594218899931,0.4545454545454546,0.25,0.20660876780862544,0.3333333333333333,0.39550894464900055,1.0,0.590669335476028,0.7621874452817874,0.4210430434825896,0.0,0.0,0.4545454545454546,0.5651580473467763,0.5833333333333333,0.5833333333333333,0.0,Pubchem
137077014,0.0,0.0,0.25,0.8589641262162627,0.24754005672063717,0.1577236234876368,0.125,0.25592653163150836,0.09090909090909091,0.0,0.2895404627317947,0.0,0.539311694431569,1.0,0.615262109060437,0.5276435474320689,0.01881147028681077,0.125,0.0,0.2727272727272727,0.48861809968925135,0.25,0.5,0.0,Pubchem
136387048,0.0,0.0,0.25,0.8667408270610547,0.21900781590853313,0.1577236234876368,0.0,0.23152150137338723,0.2727272727272727,0.25,0.33688758569914157,0.0,0.5969491389766449,1.0,0.6384758526785043,0.6247158618390225,0.08384573782755685,0.125,0.0,0.2727272727272727,0.5498415246959878,0.16666666666666666,0.5833333333333333,0.0,Pubchem
135439474,0.0,0.0,0.0,0.712880370101938,0.4381629038552861,0.0,0.0,0.41256098471961433,0.18181818181818182,0.125,0.33278479246207393,0.3333333333333333,0.3501673913183307,1.0,0.5445634160869417,0.6370311964005761,0.15012547051456254,0.0,0.0,0.18181818181818182,0.4026277883631248,0.08333333333333333,0.5,0.0,Pubchem
511378,0.0,0.0,0.0,0.7473306185181865,0.27779337518968017,0.1577236234876368,0.0,0.28691730733046505,0.2727272727272727,0.0,0.2750781265447755,0.0,0.017151504058346617,1.0,0.697832070410317,0.636238578369535,0.2464017993877594,0.25,0.0,0.36363636363636365,0.6708475119312005,0.41666666666666663,0.5833333333333333,0.0,Pubchem
136892633,0.0,0.0,0.0,0.75639323530499,0.23581196159557805,0.1577236234876368,0.0,0.24358967478272797,0.2727272727272727,0.0,0.23549255453664983,0.16666666666666666,0.4640908747309268,1.0,0.6158004907573056,0.6256030335802949,0.339747067893882,0.125,0.0,0.36363636363636365,0.45708658790824047,0.41666666666666663,0.3333333333333333,0.0,Pubchem
135445713,0.0,0.0,0.0,0.75639323530499,0.23581196159557805,0.1577236234876368,0.0,0.24358967478272797,0.2727272727272727,0.0,0.23549255453664983,0.16666666666666666,0.4640908747309268,1.0,0.6158004907573056,0.6256030335802949,0.339747067893882,0.125,0.0,0.36363636363636365,0.45708658790824047,0.41666666666666663,0.3333333333333333,0.0,Pubchem
137183035,0.0,0.0,0.0,0.7096294024207037,0.28794499178839694,0.15657235616290957,0.125,0.2957807799128158,0.36363636363636365,0.125,0.21474268943407357,0.3333333333333333,0.23151408546604654,1.0,0.6164992959185948,0.7214355419287788,0.3937933389624681,0.5,0.0,0.36363636363636365,0.4594672633468048,0.6666666666666666,0.5833333333333333,0.0,Pubchem
136099021,0.0,0.0,0.0,0.9033395020285185,0.17495198122612332,0.1577236234876368,0.0,0.24875881222197604,0.2727272727272727,0.0,0.22753248602876378,0.0,0.4438627311706536,1.0,0.5221828367803295,0.6053552788504382,0.19757316815478557,0.125,0.0,0.36363636363636365,0.4875481710802136,0.3333333333333333,0.5833333333333333,0.0,Pubchem
135441736,0.0,0.21428571428571427,0.0,0.7209223551829429,0.16076803302065823,0.1577236234876368,0.0,0.25360389041252884,0.0,0.0,0.21759528059932912,0.16666666666666666,0.481991340563483,0.0,0.5794306201161538,0.6996377692375901,0.21696986776330504,0.125,0.06401463990916045,0.18181818181818182,0.5447000039545349,0.25,0.41666666666666663,0.0,Pubchem
92248239,0.0,0.0,0.0,0.6937315435937834,0.2506611551720699,0.0,0.0,0.257542847699898,0.2727272727272727,0.0,0.2450672499548939,0.0,0.12846914518012667,1.0,0.474999507520657,0.6373050263344489,0.18954660032360993,0.125,0.0,0.36363636363636365,0.4550381061889707,0.41666666666666663,0.5833333333333333,0.0,Pubchem
511377,0.0,0.0,0.0,0.7693851068318893,0.25756967562023436,0.1577236234876368,0.125,0.2661318108746141,0.2727272727272727,0.0,0.3179913561969623,0.0,0.025481091578402077,1.0,0.7159626971849995,0.7093770256652636,0.3463422609648331,0.25,0.0,0.2727272727272727,0.6008069988547811,0.3333333333333333,0.5833333333333333,0.0,Pubchem
136921547,0.0,0.0,0.0,0.70536362885675,0.4599242861817512,0.0,0.0,0.4368968775695393,0.36363636363636365,0.0,0.22064275939300895,0.0,0.30134031823443413,1.0,0.46386402768802637,0.6114738037338698,0.16705057610230706,0.0,0.0,0.4545454545454546,0.5012980340634812,0.5,0.6666666666666666,0.0,Pubchem
135800807,0.0,0.0,0.0,0.6771676422919943,0.24725118282257608,0.1577236234876368,0.0,0.25546900063565237,0.2727272727272727,0.0,0.21473802271241224,0.0,0.47676753642958547,1.0,0.6180237402699891,0.604670390075106,0.27401932670783263,0.125,0.0,0.36363636363636365,0.4400389460634571,0.41666666666666663,0.3333333333333333,0.0,Pubchem
124794323,0.0,0.0,0.0,0.6282220126951666,0.24745468093660117,0.0,0.0,0.25313119304962106,0.18181818181818182,0.0,0.2651583433517035,0.0,0.40879081006324863,1.0,0.496736934700697,0.6087544556927629,0.14410433232156455,0.0,0.0,0.2727272727272727,0.40717115491284034,0.3333333333333333,0.5,0.0,Pubchem
3008473,0.0,0.0,0.0,0.7293318405569843,0.19869197465969268,0.0,0.125,0.20347276548584214,0.18181818181818182,0.125,0.299689390788631,0.0,0.46634311595935074,1.0,0.45161069829172806,0.5941676804179332,0.08591910959561468,0.0,0.06873705714906615,0.09090909090909091,0.5731646296451067,0.16666666666666666,0.3333333333333333,0.0,Pubchem
136258069,0.0,0.0,0.0,0.8167541554995131,0.22053851173730443,0.1577236234876368,0.0,0.23281948743805847,0.2727272727272727,0.125,0.28421933321357606,0.0,0.33654606081888094,1.0,0.41588550808951597,0.642096364607486,0.23383356950128067,0.125,0.0,0.18181818181818182,0.4814337197415372,0.08333333333333333,0.6666666666666666,0.0,Pubchem
137700694,0.0,0.0,0.0,0.7896477920071339,0.221770610283462,0.1577236234876368,0.0,0.23137801269101121,0.2727272727272727,0.125,0.3153534320191931,0.0,0.5235665426971325,1.0,0.5569767881501924,0.5649468900977386,0.27460604437212777,0.125,0.0,0.18181818181818182,0.5010932354348998,0.08333333333333333,0.6666666666666666,0.0,Pubchem
135897000,0.0,0.0,0.0,0.6588384639150651,0.27312212323441587,0.1577236234876368,0.0,0.2817617828966833,0.2727272727272727,0.0,0.2516331282391786,0.0,0.5640944863103607,1.0,0.5396964450854407,0.637642140924549,0.31520332904471704,0.125,0.0,0.36363636363636365,0.5090278397843329,0.41666666666666663,0.5,0.0,Pubchem
3006944,0.0,0.0,0.0,0.6771676422919943,0.24725118282257608,0.0,0.0,0.25546900063565237,0.2727272727272727,0.0,0.21106001418364742,0.0,0.6123716917625358,1.0,0.5622692901892329,0.6048103096825734,0.16765741333141,0.125,0.0,0.18181818181818182,0.5986340863175783,0.16666666666666666,0.5,0.0,Pubchem
136157781,0.0,0.0,0.0,0.6437427497988182,0.2163392806267892,0.0,0.0,0.22648069145296434,0.18181818181818182,0.125,0.3619581726519773,0.0,0.3428587445262211,1.0,0.5889331371060792,0.607699278623576,0.33210616417701105,0.0,0.0,0.18181818181818182,0.45859028161287235,0.08333333333333333,0.5,0.0,Pubchem
136065188,0.0,0.0,0.0,0.63790950600919,0.28342541337436056,0.1577236234876368,0.25,0.2918775166164639,0.2727272727272727,0.25,0.22247923384759674,0.0,0.5095084173874073,1.0,0.8318552611692965,0.5127733323484804,0.31596895471892683,0.125,0.3333333333333326,0.36363636363636365,0.5599196788011616,0.41666666666666663,0.5,0.0,Pubchem
135508837,0.0,0.0,0.0,0.658489464905816,0.26174106093533434,0.1577236234876368,0.0,0.2719734338422308,0.2727272727272727,0.25,0.368411527679428,0.0,0.5801327207840824,1.0,0.6916171326135522,0.6327235227967263,0.3718920859807902,0.25,0.0,0.2727272727272727,0.5461303879284538,0.25,0.5,0.0,Pubchem
135433622,0.0,0.0,0.0,0.5615073179812209,0.2590027257634433,0.1577236234876368,0.0,0.26636598583489035,0.2727272727272727,0.25,0.27167910265984485,0.16666666666666666,0.4945648298138863,1.0,0.5557451183052677,0.5236028536458903,0.2791273448257815,0.125,0.0,0.18181818181818182,0.4407437915883429,0.25,0.5,0.0,Pubchem
135422884,0.0,0.0,0.0,0.5615073179812209,0.2590027257634433,0.1577236234876368,0.0,0.26636598583489035,0.2727272727272727,0.25,0.27167910265984485,0.16666666666666666,0.4945648298138863,1.0,0.5557451183052677,0.5236028536458903,0.2791273448257815,0.125,0.0,0.18181818181818182,0.4407437915883429,0.25,0.5,0.0,Pubchem
494218,0.75,0.0,0.0,0.6929112257082295,0.2940871161890197,0.0,0.125,0.2603923707560417,0.0,0.25,0.3135584560991901,0.16666666666666666,0.1273235930526816,0.0,0.6272571873961028,0.6890318984132815,0.20983607939512433,0.0,0.06873705714906615,0.09090909090909091,0.3659448518774769,0.3333333333333333,0.25,0.0,Pubchem
476438,0.0,0.0,0.0,0.6971825387288753,0.28770150889082524,0.3154472469752727,0.0,0.2364469329825163,0.36363636363636365,0.125,0.2600962356936588,0.0,0.3762988027398774,1.0,0.616456026132218,0.43765570889063277,0.31133018926499684,0.25,0.11109104026409196,0.18181818181818182,0.45785064296863137,0.25,0.6666666666666666,0.0,Pubchem
163285353,0.0,0.0,0.0,0.6801741048372937,0.24494589749500562,0.1577236234876368,0.0,0.2576568875335342,0.2727272727272727,0.5,0.32720868246574997,0.3333333333333333,0.4464233736069669,1.0,0.495292245404034,0.7897563959924181,0.1377657559704375,0.125,0.0414914555099566,0.18181818181818182,0.49359972534515356,0.16666666666666666,0.3333333333333333,0.0,Pubchem
135625262,0.0,0.0,0.0,0.63790950600919,0.28342541337436056,0.1577236234876368,0.125,0.2918775166164639,0.0,0.0,0.27468379461534287,0.0,0.537652170789791,0.0,0.6212178621756067,0.5218849971478638,0.24020338751639905,0.25,0.0,0.18181818181818182,0.4380671243790634,0.41666666666666663,0.41666666666666663,0.0,Pubchem
135412808,0.0,0.0,0.0,0.6771676422919943,0.24725118282257608,0.1577236234876368,0.0,0.25546900063565237,0.2727272727272727,0.25,0.18682634525116446,0.3333333333333333,0.4536298518480789,1.0,0.4120499982915905,0.5496403927050482,0.1528082726844714,0.125,0.0,0.18181818181818182,0.6563259224121345,0.16666666666666666,0.3333333333333333,0.0,Pubchem
135398508,0.0,0.0,0.0,0.6801741048372937,0.24494589749500562,0.1577236234876368,0.0,0.2576568875335342,0.2727272727272727,0.5,0.32720868246574997,0.3333333333333333,0.4464233736069669,1.0,0.495292245404034,0.7897563959924181,0.1377657559704375,0.125,0.0414914555099566,0.18181818181818182,0.49359972534515356,0.16666666666666666,0.3333333333333333,0.0,Pubchem
22209968,0.75,0.0,0.0,0.6929112257082295,0.2940871161890197,0.0,0.125,0.2603923707560417,0.0,0.25,0.3135584560991901,0.16666666666666666,0.1273235930526816,0.0,0.6272571873961027,0.6890318984132815,0.20983607939512433,0.0,0.06873705714906615,0.09090909090909091,0.3659448518774769,0.3333333333333333,0.25,0.0,Pubchem
2757012,0.0,0.0,0.0,0.6379095060091862,0.2834254133743632,0.3154472469752727,0.125,0.2918775166164639,0.2727272727272727,0.25,0.232066629013319,0.0,0.5997065981267965,1.0,0.8310543070807236,0.5127733323484804,0.2509356552789822,0.125,0.3333333333333326,0.36363636363636365,0.5085538697077101,0.41666666666666663,0.5833333333333333,0.0,Pubchem
139025201,0.0,0.0,0.0,0.63790950600919,0.28342541337436056,0.1577236234876368,0.0,0.2918775166164639,0.2727272727272727,0.0,0.23598105180757975,0.0,0.5343123656719467,1.0,0.6587534591786622,0.649481443580548,0.30326871139538486,0.25,0.0,0.4545454545454546,0.511149107617076,0.5833333333333333,0.5,0.0,Pubchem
137184934,0.0,0.0,0.0,0.6801741048372937,0.24494589749500562,0.1577236234876368,0.0,0.2576568875335342,0.2727272727272727,0.5,0.32720868246574997,0.3333333333333333,0.4464233736069669,1.0,0.495292245404034,0.7897563959924181,0.1377657559704375,0.125,0.0414914555099566,0.18181818181818182,0.49359972534515256,0.16666666666666666,0.3333333333333333,0.0,Pubchem
136232982,0.0,0.0,0.0,0.6801741048372937,0.24494589749500562,0.1577236234876368,0.0,0.2576568875335342,0.2727272727272727,0.5,0.32720868246574997,0.3333333333333333,0.4464233736069669,1.0,0.495292245404034,0.7897563959924181,0.1377657559704375,0.125,0.0414914555099566,0.18181818181818182,0.49359972534515256,0.16666666666666666,0.3333333333333333,0.0,Pubchem
136219930,0.0,0.0,0.0,0.6801741048372937,0.24494589749500562,0.1577236234876368,0.0,0.2576568875335342,0.2727272727272727,0.5,0.32720868246574997,0.3333333333333333,0.4464233736069669,1.0,0.495292245404034,0.7897563959924181,0.1377657559704375,0.125,0.0414914555099566,0.18181818181818182,0.49359972534515256,0.16666666666666666,0.3333333333333333,0.0,Pubchem
136205846,0.0,0.0,0.0,0.6801741048372937,0.24494589749500562,0.1577236234876368,0.0,0.2576568875335342,0.2727272727272727,0.5,0.32720868246574997,0.3333333333333333,0.4464233736069669,1.0,0.495292245404034,0.7897563959924181,0.1377657559704375,0.125,0.0414914555099566,0.18181818181818182,0.49359972534515356,0.16666666666666666,0.3333333333333333,0.0,Pubchem
135602220,0.0,0.0,0.0,0.5547638807449731,0.14446795048309502,0.1577236234876368,0.125,0.2938485469337081,0.2727272727272727,0.0,0.22774714586071151,0.0,0.5303261700525279,1.0,0.5706061328323949,0.49256921301009715,0.25336977909388997,0.25,0.4118748663838015,0.4545454545454546,0.4022388355684638,0.5833333333333333,0.5,0.0,Pubchem
135502924,0.0,0.0,0.0,0.6801741048372937,0.24494589749500562,0.1577236234876368,0.0,0.2576568875335342,0.2727272727272727,0.5,0.32720868246574997,0.3333333333333333,0.4464233736069669,1.0,0.495292245404034,0.7897563959924181,0.1377657559704375,0.125,0.0414914555099566,0.18181818181818182,0.49359972534515256,0.16666666666666666,0.3333333333333333,0.0,Pubchem
135410347,0.0,0.0,0.0,0.6287905903196501,0.28358712778216577,0.0,0.25,0.28998788406248255,0.18181818181818182,0.125,0.2584278455481026,0.0,0.3439676664285729,1.0,0.7557625931276688,0.502313139387156,0.3208144276298087,0.0,0.28396921795554453,0.2727272727272727,0.4124156873429538,0.3333333333333333,0.5,0.0,Pubchem
125508952,0.0,0.0,0.0,0.7802135021751516,0.23745049440759147,0.0,0.125,0.24918161240059988,0.18181818181818182,0.0,0.26549327941938106,0.0,0.061393501268281,0.0,0.5969528875222696,0.6676863905077548,0.3538377194638837,0.0,0.0,0.2727272727272727,0.5062966312472506,0.16666666666666666,0.41666666666666663,0.0,Pubchem
92249436,0.0,0.0,0.0,0.7080538800721063,0.2794266032706647,0.0,0.125,0.24370839453038484,0.0,0.375,0.2441340936365571,0.0,0.028763052437046095,0.0,0.6305476570627042,0.6780410162614343,0.35289582161221966,0.0,0.13747411429813258,0.09090909090909091,0.41198293749317544,0.3333333333333333,0.3333333333333333,0.0,Pubchem
476466,0.0,0.0,0.0,0.6971825387288753,0.28770150889082524,0.6072935137936366,0.0,0.2364469329825163,0.2727272727272727,0.125,0.3039767822513336,0.0,0.27760153004324184,0.0,0.7297361326456705,0.4996441765620183,0.40648344738272085,0.625,0.11109104026409196,0.2727272727272727,0.4303576712842662,0.3333333333333333,0.5833333333333333,0.0,Pubchem
469447,0.0,0.0,0.0,0.6608993403568186,0.2856541170188758,0.0,0.25,0.2931800529515861,0.0,0.375,0.24782040935215874,0.0,0.01567264840852329,0.0,0.9351813019935704,0.3269042426215716,0.49412327803049205,0.0,0.4708074476314645,0.09090909090909091,0.5376218196568587,0.25,0.25,0.0,Pubchem
134715457,0.0,0.0,0.0,0.6282220126951666,0.24745468093660117,0.1577236234876368,0.0,0.25313119304962106,0.18181818181818182,0.0,0.2681176918302334,0.0,0.39748888128593396,1.0,0.5419076452832782,0.6087544556927629,0.19599587966110787,0.0,0.0,0.2727272727272727,0.4056320760570106,0.3333333333333333,0.5833333333333333,0.0,Pubchem
93481381,0.0,0.0,0.0,0.6771676422919917,0.2472511828225734,0.3154472469752727,0.0,0.25546900063565237,0.2727272727272727,0.0,0.2132101858064361,0.0,0.6236095502929873,1.0,0.5466827510300848,0.585256037625868,0.14696236480575509,0.0,0.0,0.36363636363636365,0.5250144642010257,0.3333333333333333,0.5833333333333333,0.0,Pubchem
45074619,0.0,0.0,0.0,0.6801741048372937,0.24494589749500562,0.3154472469752727,0.0,0.2576568875335342,0.2727272727272727,0.25,0.3422776902033201,0.3333333333333333,0.5735964593846763,1.0,0.4975477080360412,0.7897563959924181,0.08811321814499054,0.125,0.0414914555099566,0.18181818181818182,0.47410771842228866,0.16666666666666666,0.41666666666666663,0.0,Pubchem
136706893,0.0,0.0,0.0,0.6977021670137591,0.5648736889933881,0.1577236234876368,0.0,0.4802602825577925,0.4545454545454546,0.0,0.22528160044916454,0.0,0.2841575643614402,1.0,0.5415912958697334,0.6224719244562147,0.11848973207661234,0.5,0.11109104026409196,0.5454545454545454,0.5397018014635706,0.5833333333333333,0.8333333333333333,0.0,Pubchem
135596626,0.0,0.0,0.25,0.8667408270610547,0.21900781590853313,0.1577236234876368,0.0,0.23152150137338723,0.2727272727272727,0.25,0.3671880889603907,0.0,0.579646441724577,1.0,0.656997928571955,0.6453372407079376,0.10651875671813119,0.125,0.0,0.2727272727272727,0.5866692754373666,0.16666666666666666,0.5833333333333333,0.0,Pubchem
136270374,0.0,0.0,0.0,0.8834544357691572,0.3106056793607206,0.1577236234876368,0.0,0.2314394544670032,0.36363636363636365,0.25,0.3118799953714161,0.0,0.45649363470665444,1.0,0.6912352859067226,0.49450609490511965,0.024425685950647903,0.125,0.0,0.2727272727272727,0.593814985603252,0.3333333333333333,0.5,0.0,Pubchem
135743990,0.0,0.0,0.25,0.5798357726196899,0.3296885172432136,0.1577236234876368,0.0,0.27682898324797955,0.36363636363636365,0.25,0.29293436811851925,0.0,0.5781760441652148,1.0,0.7231579656185875,0.5520776936452849,0.35766665614024906,0.125,0.0,0.18181818181818182,0.5402449721675597,0.25,0.5,0.0,Pubchem
135927359,0.0,0.0,0.0,0.8107891024478471,0.2884511590959593,0.1577236234876368,0.0,0.30201089528298375,0.2727272727272727,0.25,0.35231063090062553,0.0,0.45709975351571935,1.0,0.7516989159205033,0.795660139948084,0.16346108306630447,0.125,0.12802927981832107,0.36363636363636365,0.43315915511986053,0.25,0.5,0.0,Pubchem
135445744,0.0,0.0,0.0,0.8107891024478471,0.2884511590959593,0.1577236234876368,0.0,0.30201089528298375,0.2727272727272727,0.25,0.35231063090062553,0.0,0.45709975351571464,1.0,0.7516989159205033,0.7956601399480467,0.1634610830663031,0.125,0.12802927981832107,0.36363636363636365,0.43315915511985964,0.25,0.5,0.0,Pubchem
53988721,0.0,0.0,0.0,0.8401669758701359,0.3064371053274335,0.1577236234876368,0.0,0.2508473267891508,0.36363636363636365,0.125,0.2567045389107986,0.0,0.4032627098058253,1.0,0.7097472899424968,0.5596936264112111,0.1444658133056662,0.125,0.0,0.2727272727272727,0.5100756525364547,0.41666666666666663,0.5833333333333333,0.0,Pubchem
136020889,0.0,0.0,0.25,0.5797559777477457,0.2187428717084614,0.1577236234876368,0.0,0.2313433078256476,0.2727272727272727,0.375,0.3433570983854405,0.0,0.5239016026115352,1.0,0.7605892648799539,0.6174508661772178,0.3154907672050621,0.125,0.0,0.18181818181818182,0.44627381618552314,0.16666666666666666,0.5,0.0,Pubchem
171490,0.25,0.0,0.0,0.9205624283055481,0.16271943855676319,0.0,0.125,0.25565732650046546,0.36363636363636365,0.125,0.2717481116135996,0.0,0.4284536279774742,1.0,0.6006753118993214,0.77939847022812,0.4485040592458306,0.125,0.0,0.5454545454545454,0.7004376890484898,0.41666666666666663,0.3333333333333333,0.0,Pubchem
137230633,0.0,0.0,0.0,0.5762833358095398,0.49059782168674904,0.1577236234876368,0.0,0.4167285303272541,0.18181818181818182,0.25,0.3086526644017754,0.0,0.5630385866521221,0.0,0.6365860770339372,0.5020343575688759,0.18092907712946066,0.25,0.11109104026409196,0.0,0.41874333451739604,0.16666666666666666,0.6666666666666666,0.0,Pubchem
135398692,0.0,0.0,0.0,0.6374616393029686,0.24754710523931678,0.0,0.0,0.25330417434488683,0.2727272727272727,0.0,0.31171705041867737,0.0,0.28530545827982495,1.0,0.532030790470105,0.6772907152181507,0.4743894683223173,0.0,0.0,0.4545454545454546,0.5658043401981976,0.3333333333333333,0.5,0.0,Pubchem
136272490,0.0,0.0,0.25,0.5798357726196899,0.3296885172432136,0.1577236234876368,0.0,0.27682898324797955,0.36363636363636365,0.25,0.290631795889545,0.0,0.5957252566658727,1.0,0.663184458120349,0.5520776936452849,0.2764472470148921,0.125,0.0,0.18181818181818182,0.5090973985013842,0.25,0.5,0.0,Pubchem
135618603,0.0,0.0,0.0,0.9205624283055481,0.16271943855676319,0.1577236234876368,0.375,0.25565732650046546,0.36363636363636365,0.25,0.2611447013139837,0.16666666666666666,0.4876506225958541,1.0,0.5902412885903697,0.7765300198785337,0.41196570688737805,0.0,0.06873705714906615,0.5454545454545454,0.7253786560058288,0.3333333333333333,0.41666666666666663,0.0,Pubchem
136776919,0.25,0.0,0.0,0.3945661716967096,0.2674556267402739,0.1577236234876368,0.125,0.2799742403271167,0.2727272727272727,0.625,0.3504414585583684,0.0,0.5411805835660387,1.0,0.7549990261568081,0.6241592982390012,0.41798991760835835,0.125,0.06873705714906615,0.18181818181818182,0.6072231705851532,0.16666666666666666,0.5,0.0,Pubchem
135538738,0.0,0.0,0.0,0.6771676422919943,0.24725118282257608,0.1577236234876368,0.0,0.25546900063565237,0.2727272727272727,0.0,0.21861493062291018,0.0,0.47572615988659506,1.0,0.5892980784345021,0.6267233496371256,0.2661240613027587,0.125,0.0,0.36363636363636365,0.4916215206581283,0.41666666666666663,0.5,0.0,Pubchem
135402034,0.0,0.0,0.0,0.6771676422919943,0.24725118282257608,0.1577236234876368,0.0,0.25546900063565237,0.2727272727272727,0.0,0.2186149306229098,0.0,0.47572615988659506,1.0,0.5892980784345019,0.6267233496371256,0.2661240613027587,0.125,0.0,0.36363636363636365,0.4916215206581283,0.41666666666666663,0.5,0.0,Pubchem
146674821,0.0,0.0,0.0,0.6204986734423152,0.1675480785651684,0.1577236234876368,0.0,0.2594746754531264,0.4545454545454546,0.0,0.28253881306658435,0.0,0.6057740400932299,1.0,0.5487151985610954,0.7379461128509837,0.15286875015622492,0.125,0.0,0.5454545454545454,0.42236028176646073,0.5,0.5833333333333333,0.0,Pubchem
91668349,0.0,0.0,0.0,0.6437427497988182,0.2163392806267892,0.1577236234876368,0.0,0.22648069145296434,0.18181818181818182,0.0,0.3917664622291456,0.0,0.4321758296583476,1.0,0.5754411187610388,0.607699278623576,0.2673073718992151,0.0,0.0,0.18181818181818182,0.4560043954534842,0.08333333333333333,0.5833333333333333,0.0,Pubchem
136243250,0.0,0.0,0.0,0.6282220126951666,0.24745468093660117,0.0,0.0,0.25313119304962106,0.18181818181818182,0.0,0.2572240521860846,0.0,0.2928444141667157,1.0,0.5852751814356689,0.5856099914436319,0.2736929283193374,0.0,0.0,0.2727272727272727,0.3794591862699935,0.3333333333333333,0.3333333333333333,0.0,Pubchem
135800805,0.0,0.21428571428571427,0.0,0.6573012411388938,0.4773439854826167,0.1577236234876368,0.125,0.43483755854314154,0.2727272727272727,0.0,0.16480107695538446,0.16666666666666666,0.4011480858346638,1.0,0.42901934914943096,0.7113837394828932,0.18305885153614918,0.125,0.06401463990916045,0.36363636363636365,0.32359780440117586,0.41666666666666663,0.5,0.0,Pubchem
131879085,0.0,0.0,0.0,0.8107891024478471,0.2884511590959593,0.0,0.0,0.30201089528298375,0.18181818181818182,0.25,0.4101481035827945,0.0,0.37495350156832535,0.0,0.8259252333655532,0.7101236578032397,0.12626292750808424,0.125,0.12802927981832107,0.36363636363636365,0.39798035851764096,0.3333333333333333,0.3333333333333333,0.0,Pubchem
156588741,0.0,0.0,0.0,0.679245417792601,0.2592121767552884,0.1577236234876368,0.0,0.26855894720118745,0.2727272727272727,0.5,0.38573496388706463,0.0,0.7075194783861409,1.0,0.6456693917515017,0.4802953974163451,0.3760073421790267,0.0,0.4118748663838015,0.09090909090909091,0.5605982995556786,0.08333333333333333,0.41666666666666663,0.0,Pubchem
136219928,0.0,0.0,0.0,0.6801741048372937,0.24494589749500562,0.1577236234876368,0.0,0.2576568875335342,0.2727272727272727,0.5,0.32720868246574597,0.3333333333333333,0.4464233736069669,1.0,0.495292245404034,0.7897563959924181,0.1377657559704375,0.125,0.0414914555099566,0.18181818181818182,0.49359972534515356,0.16666666666666666,0.3333333333333333,0.0,Pubchem
136183881,0.0,0.0,0.0,0.658489464905816,0.261741060935337,0.1577236234876368,0.125,0.2719734338422308,0.2727272727272727,0.5,0.36040602252162857,0.0,0.5682254402852609,1.0,0.7797737376850131,0.652260815220397,0.37921959515208065,0.125,0.06401463990916045,0.18181818181818182,0.6100335675537818,0.16666666666666666,0.5,0.0,Pubchem
136041721,0.0,0.0,0.0,0.658489464905816,0.26174106093533434,0.1577236234876368,0.125,0.2719734338422308,0.2727272727272727,0.5,0.3728339272497182,0.0,0.5628285197559012,1.0,0.8187952861465765,0.5195744830485092,0.38114150857289186,0.125,0.28396921795554453,0.18181818181818182,0.5560797951552587,0.16666666666666666,0.5,0.0,Pubchem
135538728,0.0,0.0,0.0,0.9095415374282949,0.23063364946134013,0.3027478379429465,0.0,0.22406459363162456,0.18181818181818182,0.0,0.3746275394654923,0.0,0.34817725122377596,1.0,0.5512990830430676,0.4132744087836162,0.31946073486367765,0.0,0.0,0.18181818181818182,0.48671121931158473,0.08333333333333333,0.3333333333333333,0.0,Pubchem
135498235,0.0,0.0,0.0,0.75639323530499,0.23581196159557805,0.1577236234876368,0.0,0.24358967478272797,0.2727272727272727,0.0,0.21176238349305584,0.16666666666666666,0.4597297167503716,1.0,0.6614427278144813,0.6013359005188148,0.34509373404837995,0.125,0.0,0.18181818181818182,0.5763002803720279,0.16666666666666666,0.3333333333333333,0.0,Pubchem
